year,Ba,Bw,Bs,RGIID
2016,-0.38632893709489946,2.8612269831774535,-3.2475559202723527,RGI60-08.01657
2017,0.20213399451508518,3.3141513617527867,-3.1120173672377023,RGI60-08.01657
2018,-1.1315188122497415,2.329586408090606,-3.4611052203403476,RGI60-08.01657
2019,-0.1143246570554299,2.811297155651708,-2.9256218127071385,RGI60-08.01657
1961,-0.12863163369073455,1.6812409409068705,-1.8098725745976048,RGI60-08.01779
1962,0.9507017592833009,1.9166740219784897,-0.965972262695189,RGI60-08.01779
1963,-1.5258819341670073,0.9981831741351823,-2.5240651083021897,RGI60-08.01779
1964,0.9110255653426758,1.2821730237182667,-0.37114745837559093,RGI60-08.01779
1965,-0.2257429648025116,1.535474224263548,-1.7612171890660595,RGI60-08.01779
1966,-0.9797087887937792,0.9532498491532778,-1.9329586379470567,RGI60-08.01779
1967,1.3024386986078735,2.48219973098148,-1.179761032373606,RGI60-08.01779
1968,-0.12972994836953572,2.5647545175074242,-2.6944844658769593,RGI60-08.01779
1969,-1.846677822295638,1.0065738596792402,-2.8532516819748777,RGI60-08.01779
1970,-0.8965167415797447,1.2356874365866874,-2.1322041781664325,RGI60-08.01779
1971,0.4923478921834983,1.9073370647177568,-1.4149891725342587,RGI60-08.01779
1972,0.3215089950045227,2.34166772057331,-2.020158725568787,RGI60-08.01779
1973,1.4622968726958547,2.720687036038605,-1.2583901633427497,RGI60-08.01779
1974,0.41341902941547654,1.8148831093617583,-1.4014640799462819,RGI60-08.01779
1975,0.25512257704390856,2.1836307488527638,-1.9285081718088553,RGI60-08.01779
1976,1.5631128953172366,3.594582713326916,-2.0314698180096786,RGI60-08.01779
1977,-0.7766653511593961,0.8321326808031015,-1.6087980319624977,RGI60-08.01779
1978,-1.2046914303178762,1.2039373806543148,-2.408628810972191,RGI60-08.01779
1979,1.8180075970281815,2.4409186277894364,-0.6229110307612549,RGI60-08.01779
1980,-1.2462992352024498,1.3698758312722972,-2.6161750664747476,RGI60-08.01779
1981,1.2155704418402287,2.593743595455752,-1.3781731536155235,RGI60-08.01779
1982,-0.570151371926594,1.4414547557654145,-2.0116061276920085,RGI60-08.01779
1983,1.5440796214160062,3.0260256395575693,-1.4819460181415631,RGI60-08.01779
1984,0.12061782216226755,2.1389692932978406,-2.018351471135573,RGI60-08.01779
1985,0.09974761569730478,1.5612199351436904,-1.4614723194463854,RGI60-08.01779
1986,-0.18272955720476136,1.134301833111158,-1.3170313903159196,RGI60-08.01779
1987,0.8295014154103166,1.6745286094287468,-0.8450271940184303,RGI60-08.01779
1988,-1.6204408619222626,1.1000368052581195,-2.720477667180382,RGI60-08.01779
1989,1.646095428032693,2.987574267947962,-1.341478839915269,RGI60-08.01779
1990,1.3780166909267244,3.5797644856533863,-2.2017477947266615,RGI60-08.01779
1991,-0.44454198137161677,1.4374483652419692,-1.8819903466135859,RGI60-08.01779
1992,0.10255904436999783,2.3499614731653082,-2.24740242879531,RGI60-08.01779
1993,1.6934005842129707,2.5859687074876874,-0.8925681232747168,RGI60-08.01779
1994,-0.2934095898715029,1.7846633309374185,-2.0780729208089217,RGI60-08.01779
1995,-0.09322172102375648,2.1219222543580134,-2.2151439753817694,RGI60-08.01779
1996,-0.6664435265698244,1.167230989883397,-1.833674516453221,RGI60-08.01779
1997,-1.1569667579076603,2.377920472303063,-3.5348872302107233,RGI60-08.01779
1998,0.43246043209033613,1.8402284513355012,-1.407768019245165,RGI60-08.01779
1999,-0.879794718875604,1.9256432244190878,-2.8054379432946916,RGI60-08.01779
2000,1.8346064463443486,2.907684349380136,-1.073077903035787,RGI60-08.01779
2001,-1.0686111373447016,0.9908548610035209,-2.059465998348222,RGI60-08.01779
2002,-2.008617231376832,2.175529057907519,-4.18414628928435,RGI60-08.01779
2003,-2.1517452474469927,1.1183412247530553,-3.270086472200048,RGI60-08.01779
2004,-1.006148980187258,1.3384003614291329,-2.344549341616391,RGI60-08.01779
2005,0.24293760029180794,2.384938514281266,-2.1420009139894587,RGI60-08.01779
2006,-2.8028474114050628,1.3704644383586428,-4.1733118497637065,RGI60-08.01779
2007,0.5866571711581583,2.890725794066368,-2.3040686229082095,RGI60-08.01779
2008,-1.1236613540807046,2.1535159094304683,-3.2771772635111733,RGI60-08.01779
2009,-0.8641411015489708,1.8760708858586557,-2.7402119874076267,RGI60-08.01779
2010,-1.21758789733067,1.024785250570119,-2.2423731479007887,RGI60-08.01779
2011,-0.8118282237106442,1.8327695781201485,-2.6445978018307925,RGI60-08.01779
2012,0.8304377852852616,2.464756306692493,-1.6343185214072318,RGI60-08.01779
2013,-1.2926571401035032,1.3444355653985347,-2.6370927055020377,RGI60-08.01779
2014,-1.355151061589531,2.3550151203267773,-3.7101661819163083,RGI60-08.01779
2015,0.8324192607982137,2.910217221416955,-2.0777979606187413,RGI60-08.01779
2016,-0.467016220042064,2.6450537759524186,-3.112069995994483,RGI60-08.01779
2017,-0.21883394978920312,2.4016325576418573,-2.6204665074310602,RGI60-08.01779
2018,-1.3290074510796237,1.8666316581942604,-3.195639109273884,RGI60-08.01779
2019,-1.321334655909225,1.4200908163714405,-2.7414254722806652,RGI60-08.01779
1961,-1.2618722393624293,1.5857118066092126,-2.847584045971642,RGI60-08.02017
1962,-0.2747053957238878,1.6328117503330697,-1.9075171460569575,RGI60-08.02017
1963,-2.022671521083054,1.0350200017393898,-3.0576915228224437,RGI60-08.02017
1964,0.20796689176722,1.5001568462173234,-1.2921899544501032,RGI60-08.02017
1965,-0.8275012575919553,1.8955660360728679,-2.7230672936648235,RGI60-08.02017
1966,-1.0871015140084297,1.2156731477269525,-2.3027746617353824,RGI60-08.02017
1967,0.4450576176729638,2.8003579199388304,-2.3553003022658667,RGI60-08.02017
1968,-0.01896952477941749,3.1971789137091555,-3.216148438488573,RGI60-08.02017
1969,-1.9215250187648256,1.400860099363602,-3.3223851181284276,RGI60-08.02017
1970,-1.0618987863276188,1.6562080247780395,-2.7181068111056588,RGI60-08.02017
1971,0.043164199263504996,2.2634947436063504,-2.2203305443428456,RGI60-08.02017
1972,0.06211285968195028,2.7568513084961874,-2.6947384488142374,RGI60-08.02017
1973,1.416815857778787,3.4435909658036272,-2.02677510802484,RGI60-08.02017
1974,-0.20420399466054034,2.4258444684245397,-2.63004846308508,RGI60-08.02017
1975,0.1661780976885552,2.520838617439973,-2.3546605197514174,RGI60-08.02017
1976,1.3555149492764949,3.9811719294223895,-2.625656980145895,RGI60-08.02017
1977,-1.010643292299444,1.0221248213051695,-2.032768113604613,RGI60-08.02017
1978,-1.2173613600221989,1.3729764940540603,-2.5903378540762585,RGI60-08.02017
1979,1.0970078283021065,2.513701205281604,-1.4166933769794974,RGI60-08.02017
1980,-1.6807299032347154,1.5942311498978383,-3.2749610531325537,RGI60-08.02017
1981,0.5499214878917854,3.150504766815099,-2.6005832789233136,RGI60-08.02017
1982,-0.819605993040181,1.790653754349333,-2.610259747389514,RGI60-08.02017
1983,0.6257594121003854,2.9851140759067674,-2.359354663806382,RGI60-08.02017
1984,0.15950250792783127,2.9495963224574893,-2.7900938145296585,RGI60-08.02017
1985,0.14561306540415203,2.235855249773686,-2.090242184369534,RGI60-08.02017
1986,-0.3569049894353638,1.478930976858458,-1.8358359662938217,RGI60-08.02017
1987,0.9392520619004535,2.4587770783168597,-1.519525016416406,RGI60-08.02017
1988,-1.9910915953424297,1.5560238757030573,-3.547115471045487,RGI60-08.02017
1989,1.3856775810174378,3.690782721171969,-2.305105140154531,RGI60-08.02017
1990,1.4318160272490574,4.253832619881994,-2.8220165926329366,RGI60-08.02017
1991,-0.43929361780446496,2.0024660454501566,-2.4417596632546217,RGI60-08.02017
1992,-0.33073517606603237,3.0071870318507052,-3.337922207916738,RGI60-08.02017
1993,1.1867564485884743,3.176057791693321,-1.989301343104846,RGI60-08.02017
1994,-0.26130975582450233,2.3291824657904043,-2.590492221614906,RGI60-08.02017
1995,-0.19362177425206095,2.736035146318038,-2.929656920570099,RGI60-08.02017
1996,-1.0642131367134033,1.467242213977814,-2.531455350691217,RGI60-08.02017
1997,-0.7773375460769164,3.1018146567574174,-3.879152202834334,RGI60-08.02017
1998,-0.22028397533393185,2.3208543041312497,-2.5411382794651813,RGI60-08.02017
1999,-0.46719090160654553,2.7829288776538883,-3.250119779260434,RGI60-08.02017
2000,1.1777529057533012,3.6039035084009012,-2.4261506026476005,RGI60-08.02017
2001,-1.9243034879951075,0.9147674253814854,-2.8390709133765926,RGI60-08.02017
2002,-1.8927974664655234,2.6746633424064434,-4.567460808871967,RGI60-08.02017
2003,-2.399167201771981,1.3175690450264765,-3.716736246798458,RGI60-08.02017
2004,-1.2807931337418021,1.8668084528136275,-3.14760158655543,RGI60-08.02017
2005,0.1315045832004324,3.0078948039040507,-2.8763902207036187,RGI60-08.02017
2006,-2.7358852409872845,1.775751432063633,-4.511636673050917,RGI60-08.02017
2007,0.6450930489387703,3.2990640273248255,-2.653970978386056,RGI60-08.02017
2008,-1.1070024205357472,2.817080863621802,-3.924083284157549,RGI60-08.02017
2009,-1.164408839950228,2.3542393570469624,-3.51864819699719,RGI60-08.02017
2010,-1.8339732936045483,1.1484112316362771,-2.982384525240825,RGI60-08.02017
2011,-1.0476303967800988,2.3365456561778255,-3.3841760529579243,RGI60-08.02017
2012,1.0153103002391015,3.3073419633542676,-2.292031663115166,RGI60-08.02017
2013,-1.9854699249784284,1.5185851667428139,-3.5040550917212423,RGI60-08.02017
2014,-1.4258500691718854,2.68975235326954,-4.115602422441426,RGI60-08.02017
2015,0.4606536058880426,3.35681128607715,-2.8961576801891074,RGI60-08.02017
2016,-1.1299287862106018,2.7230176905977874,-3.8529464768083894,RGI60-08.02017
2017,-0.63195809387448,2.7575117302896563,-3.389469824164136,RGI60-08.02017
2018,-1.7236804259797762,2.3199374156017436,-4.04361784158152,RGI60-08.02017
2019,-1.384176651892635,1.8522153617057686,-3.236392013598404,RGI60-08.02017
1961,-1.468870903656394,1.2831880308629295,-2.7520589345193236,RGI60-08.02384
1962,0.05122256037712486,1.5972439815805872,-1.5460214212034622,RGI60-08.02384
1963,0.27470699404195187,2.8383560538302306,-2.563649059788279,RGI60-08.02384
1964,1.355089156093634,2.574691229508539,-1.2196020734149053,RGI60-08.02384
1965,-0.03577867993192774,2.210948538570397,-2.2467272185023246,RGI60-08.02384
1966,-0.5743556212734015,1.2195219195694662,-1.7938775408428675,RGI60-08.02384
1967,-1.3670465925841073,1.1151316017623933,-2.4821781943465004,RGI60-08.02384
1968,0.020945814002944606,1.797277878596638,-1.776332064593693,RGI60-08.02384
1969,-1.7099923413838483,1.3501949602592398,-3.0601873016430883,RGI60-08.02384
1970,-1.7677165125978112,1.1406856315124794,-2.9084021441102905,RGI60-08.02384
1971,-0.1619759853577342,1.774495053204256,-1.93647103856199,RGI60-08.02384
1972,-0.7484438849347647,2.1057480936804045,-2.8541919786151686,RGI60-08.02384
1973,0.45888328414407475,2.9619454960556313,-2.503062211911556,RGI60-08.02384
1974,-0.7069812383484304,2.101780836327212,-2.8087620746756428,RGI60-08.02384
1975,0.9148244798944091,1.6906967565311288,-0.7758722766367199,RGI60-08.02384
1976,1.0505243445563108,3.030352576770121,-1.9798282322138108,RGI60-08.02384
1977,-0.6268539762709942,1.049383687843262,-1.676237664114256,RGI60-08.02384
1978,-1.217884318414734,1.4427746052897132,-2.6606589237044473,RGI60-08.02384
1979,-0.4777484822724613,1.928351942260775,-2.4061004245332365,RGI60-08.02384
1980,-2.5588676536161863,0.9469769767855205,-3.505844630401707,RGI60-08.02384
1981,0.2999776147795785,1.9349959940702814,-1.6350183792907031,RGI60-08.02384
1982,0.45539282190707414,1.706585441278895,-1.2511926193718208,RGI60-08.02384
1983,-0.3338348511058441,1.3751229978094102,-1.7089578489152542,RGI60-08.02384
1984,-0.2453852908803359,1.931598108863634,-2.1769833997439703,RGI60-08.02384
1985,-1.5720334271382095,0.8279947608180334,-2.400028187956243,RGI60-08.02384
1986,-0.21515051719005618,2.0201919245457254,-2.235342441735782,RGI60-08.02384
1987,-0.1428812203993865,1.4111053231264254,-1.5539865435258118,RGI60-08.02384
1988,-1.3866103803278522,1.397725400330243,-2.784335780658095,RGI60-08.02384
1989,0.5512126287857357,2.533917444783202,-1.9827048159974667,RGI60-08.02384
1990,-0.7242906277271105,2.257221937092045,-2.981512564819156,RGI60-08.02384
1991,-0.5209800969594102,1.821700614672662,-2.342680711632072,RGI60-08.02384
1992,-0.05106927884351861,2.3566344114749826,-2.407703690318501,RGI60-08.02384
1993,0.3314847665254701,2.248491566304643,-1.9170067997791733,RGI60-08.02384
1994,-0.6912772266133447,1.3801356637245263,-2.071412890337871,RGI60-08.02384
1995,-0.012082030363927534,1.7270791941100812,-1.7391612244740087,RGI60-08.02384
1996,-0.6558205662270624,1.7686875991323971,-2.42450816535946,RGI60-08.02384
1997,-0.7339894518024639,2.535103943205317,-3.2690933950077805,RGI60-08.02384
1998,-0.6323237598336856,2.0295500243053626,-2.6618737841390483,RGI60-08.02384
1999,-1.3172572816011232,1.2569449968623299,-2.5742022784634533,RGI60-08.02384
2000,0.2889737033157436,2.3056104035688767,-2.0166367002531325,RGI60-08.02384
2001,-1.5931212060401407,1.0458560401599262,-2.6389772462000667,RGI60-08.02384
2002,-0.6723819304250906,2.664616781314211,-3.336998711739302,RGI60-08.02384
2003,-1.4545770298468057,1.328351710485214,-2.7829287403320198,RGI60-08.02384
2004,-1.0869289738947416,1.5989398161228907,-2.6858687900176323,RGI60-08.02384
2005,-0.8078853680384545,1.8086696208662738,-2.616554988904728,RGI60-08.02384
2006,-1.5607685434214753,1.593344199657828,-3.154112743079303,RGI60-08.02384
2007,-0.5982838479877602,2.0887876233321503,-2.6870714713199106,RGI60-08.02384
2008,-0.11182946118047149,1.7111114972437491,-1.8229409584242204,RGI60-08.02384
2009,-1.0377829546456592,1.518872195163387,-2.556655149809046,RGI60-08.02384
2010,-1.2500613869406052,1.0956151192465393,-2.3456765061871447,RGI60-08.02384
2011,-1.6798985820659116,1.9259075449244194,-3.6058061269903305,RGI60-08.02384
2012,0.3515595716046346,2.24979124650506,-1.898231674900425,RGI60-08.02384
2013,-2.5498605500395994,1.3179352149765369,-3.867795765016136,RGI60-08.02384
2014,-1.0713131226331092,2.129993901973526,-3.201307024606635,RGI60-08.02384
2015,-0.3244384188829631,2.2179939623898512,-2.542432381272815,RGI60-08.02384
2016,-1.1266438732403161,1.9661919407257282,-3.0928358139660443,RGI60-08.02384
2017,-0.07211760762418157,2.682862460520746,-2.7549800681449272,RGI60-08.02384
2018,-1.625874616366355,1.5039271323453687,-3.129801748711724,RGI60-08.02384
2019,-0.6800280180345847,2.004221407774732,-2.684249425809317,RGI60-08.02384
1961,-1.5192191296764634,1.805302679383999,-3.3245218090604625,RGI60-08.02436
1962,-0.5238828420017351,1.5708224380796891,-2.0947052800814245,RGI60-08.02436
1963,-0.15416576519429015,3.2187069765696075,-3.372872741763898,RGI60-08.02436
1964,0.9651106638136316,2.778662040442493,-1.8135513766288613,RGI60-08.02436
1965,0.07547240508750558,2.627905171817581,-2.552432766730076,RGI60-08.02436
1966,-0.8083316440682765,1.3665726301381715,-2.174904274206448,RGI60-08.02436
1967,-1.5912078241810668,1.5105840964415775,-3.1017919206226447,RGI60-08.02436
1968,0.008500254985107453,2.127868531512462,-2.119368276527355,RGI60-08.02436
1969,-1.5008514420792476,1.6561119863705427,-3.15696342844979,RGI60-08.02436
1970,-1.5802936693243395,1.7656547722300264,-3.3459484415543663,RGI60-08.02436
1971,-0.19002424943620205,2.161018561035132,-2.3510428104713337,RGI60-08.02436
1972,-0.5264834485090675,2.4669685529784795,-2.993452001487547,RGI60-08.02436
1973,1.0853477220250625,3.6091656179179656,-2.523817895892903,RGI60-08.02436
1974,-1.0361801438239067,2.528055315516858,-3.5642354593407646,RGI60-08.02436
1975,0.8590972721238869,2.1824315189017582,-1.3233342467778713,RGI60-08.02436
1976,1.4296778849807448,3.3218944569065667,-1.8922165719258215,RGI60-08.02436
1977,-0.38494009577863525,1.7022422713325946,-2.0871823671112297,RGI60-08.02436
1978,-0.8939128444893427,1.7806566472162286,-2.6745694917055713,RGI60-08.02436
1979,-0.14910587851495913,2.550806986761975,-2.699912865276934,RGI60-08.02436
1980,-2.1842614431180007,1.5943642754509595,-3.7786257185689602,RGI60-08.02436
1981,0.31635067815168166,2.485964677749866,-2.1696139995981847,RGI60-08.02436
1982,0.8394801158109,2.1295219477363556,-1.2900418319254556,RGI60-08.02436
1983,-0.8590456925801262,1.9944882118781155,-2.8535339044582413,RGI60-08.02436
1984,-0.10610385104538442,2.6624606359409184,-2.7685644869863033,RGI60-08.02436
1985,-1.4033385428453042,1.160993661874305,-2.564332204719609,RGI60-08.02436
1986,-0.025863359814683684,2.4552826658772084,-2.4811460256918916,RGI60-08.02436
1987,-0.27148900595151915,1.884232755362658,-2.1557217613141773,RGI60-08.02436
1988,-1.7012511009021976,1.8058861635458756,-3.507137264448073,RGI60-08.02436
1989,0.992902823133649,3.418323268963947,-2.425420445830298,RGI60-08.02436
1990,-0.5838679435014611,2.8375010517676307,-3.4213689952690913,RGI60-08.02436
1991,-0.3829582054247007,2.004471869137727,-2.3874300745624275,RGI60-08.02436
1992,0.22481288477455175,3.1755448633883816,-2.9507319786138293,RGI60-08.02436
1993,1.2633178416100168,3.492244953472163,-2.2289271118621454,RGI60-08.02436
1994,-0.9739750657294894,1.6400338319832193,-2.6140088977127087,RGI60-08.02436
1995,0.08301230082319697,2.5198877889065643,-2.4368754880833676,RGI60-08.02436
1996,-0.48264730725308,2.5215281081880057,-3.0041754154410856,RGI60-08.02436
1997,-0.5453900758912585,3.216978080785225,-3.7623681566764833,RGI60-08.02436
1998,-1.0707560171225297,2.117286180714633,-3.1880421978371625,RGI60-08.02436
1999,-1.7056340785155928,1.571227202716342,-3.276861281231935,RGI60-08.02436
2000,0.4229730039914234,3.1465651700900557,-2.723592166098632,RGI60-08.02436
2001,-1.9988398485897407,1.2156726862159086,-3.2145125348056496,RGI60-08.02436
2002,-0.6585110072272521,3.016846137986156,-3.6753571452134075,RGI60-08.02436
2003,-1.1064119880546461,2.026234256268443,-3.1326462443230896,RGI60-08.02436
2004,-1.3716964699549368,2.1079122730842252,-3.4796087430391625,RGI60-08.02436
2005,-1.2824773271277348,2.0756255592248465,-3.3581028863525813,RGI60-08.02436
2006,-1.312550328614692,2.279497080165913,-3.5920474087806054,RGI60-08.02436
2007,-0.4606439795403202,2.331544840574148,-2.7921888201144687,RGI60-08.02436
2008,-0.34396790091545815,1.9672206855606647,-2.3111885864761224,RGI60-08.02436
2009,-1.2123664661140023,2.3607182124512742,-3.573084678565276,RGI60-08.02436
2010,-1.6116195178168076,1.5563930094105665,-3.168012527227374,RGI60-08.02436
2011,-1.6310160804411176,2.4221033758684722,-4.05311945630959,RGI60-08.02436
2012,0.08787406527348096,2.5821870439897237,-2.494312978716243,RGI60-08.02436
2013,-2.769460430905827,1.889024547939515,-4.658484978845342,RGI60-08.02436
2014,-0.9526935488173229,2.7442009395434512,-3.6968944883607744,RGI60-08.02436
2015,-0.9094701715653185,2.390371809100982,-3.2998419806663,RGI60-08.02436
2016,-1.6989122763371356,2.205082808649191,-3.9039950849863265,RGI60-08.02436
2017,-0.18445261296961657,2.9556453397664573,-3.140097952736074,RGI60-08.02436
2018,-2.8080323124989666,1.3579316087957531,-4.165963921294719,RGI60-08.02436
2019,-0.6073369970360116,2.537129540968655,-3.1444665380046666,RGI60-08.02436
1961,-0.9902842586206022,1.2035351195893327,-2.193819378209935,RGI60-08.02458
1962,0.0758837611486774,1.069376117372378,-0.9934923562237006,RGI60-08.02458
1963,0.36934279315451196,2.1458046510464053,-1.7764618578918934,RGI60-08.02458
1964,0.7276803640894828,1.852441360294995,-1.124760996205512,RGI60-08.02458
1965,0.41834508083307353,1.7681123348875427,-1.349767254054469,RGI60-08.02458
1966,-0.7672991385819663,0.9110484200921141,-1.6783475586740804,RGI60-08.02458
1967,-0.8022888881664227,1.007056064294385,-1.8093449524608078,RGI60-08.02458
1968,0.4049695210798443,1.4185790210083078,-1.0136094999284637,RGI60-08.02458
1969,-1.3708971364952371,1.1040746575803615,-2.4749717940755986,RGI60-08.02458
1970,-1.3470656913897638,1.1771031814866841,-2.524168872876448,RGI60-08.02458
1971,-0.14192862399232456,1.440679040690088,-1.5826076646824125,RGI60-08.02458
1972,-0.8223916791921425,1.644645701985653,-2.467037381177796,RGI60-08.02458
1973,0.5072153343833334,2.406110411945311,-1.898895077561978,RGI60-08.02458
1974,-0.8033181921819383,1.6853702103445714,-2.48868840252651,RGI60-08.02458
1975,1.3032323259678493,1.454954345934505,-0.15172201996665563,RGI60-08.02458
1976,0.9086824520968473,2.2145963046043784,-1.3059138525075307,RGI60-08.02458
1977,-0.12233436096287442,1.1348281808883967,-1.257162541851271,RGI60-08.02458
1978,-0.9423382269599736,1.187104431477486,-2.1294426584374597,RGI60-08.02458
1979,-0.3693837092472962,1.7005379911746503,-2.0699217004219466,RGI60-08.02458
1980,-1.856411694024927,1.0629095169673062,-2.919321210992233,RGI60-08.02458
1981,0.605877838404426,1.6573097851665772,-1.0514319467621511,RGI60-08.02458
1982,0.6681076547621329,1.4196812984909037,-0.7515736437287708,RGI60-08.02458
1983,0.16965839843853642,1.3296588079187437,-1.160000409480207,RGI60-08.02458
1984,0.27398898084640466,1.7749737572939452,-1.5009847764475408,RGI60-08.02458
1985,-1.1730877761627108,0.7739957745828699,-1.9470835507455808,RGI60-08.02458
1986,-0.2024194407114099,1.6368551105848057,-1.8392745512962156,RGI60-08.02458
1987,0.1283231725384783,1.2561551702417724,-1.1278319977032938,RGI60-08.02458
1988,-1.0126882147599434,1.311796838057963,-2.3244850528179066,RGI60-08.02458
1989,0.8445765357896069,2.278882179309298,-1.434305643519691,RGI60-08.02458
1990,-0.7288734200832303,1.8916673678450868,-2.620540787928318,RGI60-08.02458
1991,-0.6145166217920979,1.3363145794251514,-1.950831201217249,RGI60-08.02458
1992,0.17454848788684357,2.1170299089255873,-1.9424814210387435,RGI60-08.02458
1993,0.6913733365590977,2.328163302314775,-1.6367899657556775,RGI60-08.02458
1994,-0.6252268314119771,1.093355887988813,-1.71858271940079,RGI60-08.02458
1995,0.294141998772361,1.679925192604376,-1.385783193832015,RGI60-08.02458
1996,-0.389475526337121,1.6810187387920033,-2.070494265129124,RGI60-08.02458
1997,-0.5924493851725178,2.1446520538568157,-2.737101439029334,RGI60-08.02458
1998,-0.829976083741492,1.411524120476422,-2.2415002042179144,RGI60-08.02458
1999,-1.0811159952182443,1.0474848018108947,-2.1286007970291387,RGI60-08.02458
2000,0.5156821775150245,2.0977101133933704,-1.5820279358783462,RGI60-08.02458
2001,-1.4200802223386404,0.8359262259097932,-2.2560064482484337,RGI60-08.02458
2002,-0.6845351135847704,2.0112307586574367,-2.695765872242207,RGI60-08.02458
2003,-0.679291648183936,1.3508228375122955,-2.030114485696231,RGI60-08.02458
2004,-0.8170679853745589,1.4052748487228168,-2.2223428340973763,RGI60-08.02458
2005,-0.9147711436128239,1.3837503728165643,-2.2985215164293877,RGI60-08.02458
2006,-0.775242132140759,1.5196647201106086,-2.2949068522513674,RGI60-08.02458
2007,-0.5612652251290899,1.5543632270494323,-2.115628452178522,RGI60-08.02458
2008,-0.1000547084937245,1.3222775273698284,-1.422332235863553,RGI60-08.02458
2009,-0.5200140955604491,1.5738121416341826,-2.0938262371946315,RGI60-08.02458
2010,-0.700420294781663,1.0375953396070443,-1.7380156343887072,RGI60-08.02458
2011,-1.5362537156860614,1.614735583912315,-3.1509892995983764,RGI60-08.02458
2012,0.27119153173473365,1.7264200126806757,-1.4552284809459421,RGI60-08.02458
2013,-2.212937237964593,1.2593496986263433,-3.4722869365909363,RGI60-08.02458
2014,-0.6315252952723558,1.829467293028967,-2.460992588301323,RGI60-08.02458
2015,-0.40282821210580155,1.593581206067321,-1.9964094181731225,RGI60-08.02458
2016,-1.0800490039955102,1.4700552057661274,-2.5501042097616375,RGI60-08.02458
2017,-0.25844629436137123,1.9704302265109714,-2.228876520872343,RGI60-08.02458
2018,-1.5205047912672511,0.9052877391971687,-2.42579253046442,RGI60-08.02458
2019,-0.42395428386859024,1.691419693979103,-2.1153739778476934,RGI60-08.02458
1961,-1.1353453345363183,1.9119646234197845,-3.0473099579561027,RGI60-08.02643
1962,0.46514464417739027,2.5831053059159528,-2.117960661738563,RGI60-08.02643
1963,-1.556462505237464,1.6878742710133183,-3.2443367762507824,RGI60-08.02643
1964,0.34018121096277365,1.9931998382906269,-1.6530186273278535,RGI60-08.02643
1965,-0.6809492041176674,2.4140239638050662,-3.0949731679227335,RGI60-08.02643
1966,-0.9164106772934102,1.7801940116659285,-2.6966046889593387,RGI60-08.02643
1967,1.1923345298367796,3.8393188961153504,-2.646984366278571,RGI60-08.02643
1968,0.2000341384648079,3.8114633974116865,-3.6114292589468784,RGI60-08.02643
1969,-2.0806844557538264,1.836727469352983,-3.9174119251068085,RGI60-08.02643
1970,-0.7754806042112395,2.294423067891891,-3.0699036721031305,RGI60-08.02643
1971,0.037731997351233254,2.8636946463952406,-2.825962649044007,RGI60-08.02643
1972,0.2158852926953943,3.1118067172382315,-2.8959214245428373,RGI60-08.02643
1973,1.2386884618343892,3.7593185722143647,-2.520630110379975,RGI60-08.02643
1974,-0.40326367290743403,2.6866106300015815,-3.089874302909015,RGI60-08.02643
1975,-0.04309624881058324,3.189488766923432,-3.2325850157340152,RGI60-08.02643
1976,0.7392175614831493,3.9568201488142067,-3.217602587331058,RGI60-08.02643
1977,-0.8632340518394783,1.2958847762901553,-2.1591188281296336,RGI60-08.02643
1978,-0.9962655471561177,2.067914403205827,-3.0641799503619445,RGI60-08.02643
1979,1.3248105225047644,3.010092781609134,-1.6852822591043697,RGI60-08.02643
1980,-1.8626486009135943,2.025919026229323,-3.8885676271429173,RGI60-08.02643
1981,0.608965599955539,3.7055341911538866,-3.096568591198347,RGI60-08.02643
1982,-0.6464070415497642,2.5411128610986324,-3.187519902648397,RGI60-08.02643
1983,0.9698918976817072,3.803725478117097,-2.83383358043539,RGI60-08.02643
1984,0.11631117434954602,3.377830559128448,-3.261519384778902,RGI60-08.02643
1985,0.23179805376826212,2.5659956126492753,-2.334197558881013,RGI60-08.02643
1986,0.27796623304438495,2.0740367306666894,-1.7960704976223036,RGI60-08.02643
1987,1.2810995803117895,2.9794464826682243,-1.6983469023564353,RGI60-08.02643
1988,-2.1173027315867357,1.9344516822346232,-4.051754413821358,RGI60-08.02643
1989,1.726646952635999,4.4070055372157135,-2.680358584579714,RGI60-08.02643
1990,1.558151106717992,4.7339776706439745,-3.1758265639259826,RGI60-08.02643
1991,-0.3567517045022461,2.4310764706952495,-2.787828175197495,RGI60-08.02643
1992,0.01433184072383431,3.80260092542652,-3.788269084702686,RGI60-08.02643
1993,1.4201286580690438,3.837752437790273,-2.4176237797212297,RGI60-08.02643
1994,-0.031178523623705656,2.902616341354679,-2.933794864978384,RGI60-08.02643
1995,0.02725971169792174,3.3598570456190906,-3.332597333921169,RGI60-08.02643
1996,-1.1668354534413519,1.6345313293899437,-2.8013667828312956,RGI60-08.02643
1997,-0.5558639552512131,3.7246482118381232,-4.280512167089336,RGI60-08.02643
1998,-0.13645742811063233,2.7177168571469252,-2.854174285257558,RGI60-08.02643
1999,-0.296807663921123,3.2255146200507756,-3.5223222839718984,RGI60-08.02643
2000,1.1990632383219193,4.248477584790017,-3.049414346468097,RGI60-08.02643
2001,-1.7426064226918285,1.5559196388514533,-3.298526061543282,RGI60-08.02643
2002,-1.6781712468012093,3.27782319239164,-4.95599443919285,RGI60-08.02643
2003,-2.1749931524847677,1.9092706998707851,-4.084263852355552,RGI60-08.02643
