ID,Year,Ba,Bw,Bs
RGI60-08.02962,2009,-0.2942999999999997,2.4503,-2.7445999999999997
RGI60-08.02962,2010,-1.7865999999999997,1.3776,-3.1642
RGI60-08.02962,2011,-0.8547,1.9819,-2.8366
RGI60-08.02962,2012,1.1579999999999997,2.9248,-1.7668000000000001
RGI60-08.02962,2013,-0.6365999999999998,1.9706000000000001,-2.6071999999999997
RGI60-08.02962,2014,-0.7528999999999998,2.6217,-3.3746
RGI60-08.02962,2015,1.1683999999999994,2.6146,-1.4462
RGI60-08.02962,2016,-0.1326999999999996,2.7368,-2.8695000000000004
RGI60-08.02962,2017,0.2491999999999998,2.545,-2.2958000000000003
RGI60-08.02962,2018,-0.9069999999999999,2.5443000000000002,-3.4513000000000003
RGI60-08.02962,2019,-0.6750999999999999,1.9808999999999999,-2.6559999999999997
RGI60-08.02916,1980,-2.0440000000000005,1.4621999999999997,-3.5062
RGI60-08.02916,1981,0.5744999999999999,2.7224,-2.1479
RGI60-08.02916,1982,-0.17890000000000003,1.9236000000000002,-2.1025
RGI60-08.02916,1983,0.9389999999999998,2.8503,-1.9113
RGI60-08.02916,1984,0.2783999999999997,2.7041,-2.4257
RGI60-08.02916,1985,0.05960000000000015,1.8713,-1.8116999999999999
RGI60-08.02916,1986,0.2745999999999998,1.5223,-1.2477
RGI60-08.02916,1987,0.8163999999999999,2.2585999999999995,-1.4422
RGI60-08.02916,1988,-1.3191000000000002,1.6916999999999998,-3.0108
RGI60-08.02916,1989,1.4470999999999998,3.2049,-1.7577999999999998
RGI60-08.02916,1990,1.5531999999999995,3.6180999999999996,-2.0649
RGI60-08.02916,1991,-0.3153,1.8183,-2.1336
RGI60-08.02916,1992,0.5669999999999997,2.7722,-2.2052
RGI60-08.02916,1993,1.0451000000000001,2.9257,-1.8805999999999998
RGI60-08.02916,1994,0.004100000000000215,2.0837,-2.0795999999999997
RGI60-08.02916,1995,0.08850000000000036,2.5772000000000004,-2.4887
RGI60-08.02916,1996,-1.3743999999999998,1.1879,-2.5622999999999996
