Year,RGIID,Ba,Bw,Bs
1967,RGI60-08.02384,0.30493594612585895,1.891097242822359,-1.5861612966965
1967,RGI60-08.02436,-0.01573551852661853,1.679356302004404,-1.6950918205310224
1967,RGI60-08.02458,0.21476504283645914,1.358368717192357,-1.143603674355898
1967,RGI60-08.02643,3.0541345975257217,3.9573047356433704,-0.9031701381176489
1967,RGI60-08.02650,2.342248025725964,3.931013988559113,-1.5887659628331487
1967,RGI60-08.02666,2.458592148904433,3.9106867957377385,-1.4520946468333051
1967,RGI60-08.02916,2.667891379435467,4.081485570183109,-1.413594190747642
1967,RGI60-08.02918,3.0718664065245056,4.835256300714434,-1.7633898941899286
1967,RGI60-08.02920,2.8818021026513287,4.444387011745484,-1.5625849090941548
1967,RGI60-08.02962,2.9981965224553315,4.17997181058176,-1.181775288126429
1967,RGI60-08.02963,2.913016831338654,3.941524325565376,-1.0285074942267214
1967,RGI60-08.02966,2.969972336851991,4.0793487142603615,-1.109376377408371
1967,RGI60-08.02969,2.639821293851054,3.964627053858949,-1.324805760007895
1968,RGI60-08.00287,1.6802036523764652,2.765079469763989,-1.084875817387524
1968,RGI60-08.00295,1.7365053938009793,3.311281252220005,-1.5747758584190255
1968,RGI60-08.00434,1.7075349575312755,3.6526869721456077,-1.9451520146143326
1968,RGI60-08.00449,0.22344406137219566,1.6874283638051182,-1.4639843024329224
1968,RGI60-08.00868,0.7928167936843723,1.8054665464553794,-1.0126497527710072
1968,RGI60-08.00966,0.3444065739070404,1.6240219681720092,-1.2796153942649686
1968,RGI60-08.00987,0.5670812012236174,1.3778289834625912,-0.8107477822389738
1968,RGI60-08.01013,0.2959355008581072,1.5522551326546055,-1.2563196317964982
1968,RGI60-08.01026,1.7323764952141156,1.655855373442207,0.07652112177190856
1968,RGI60-08.01126,1.903988146518092,3.3423761931276874,-1.4383880466095953
1968,RGI60-08.01186,1.2000607583764262,3.224307177458349,-2.0242464190819227
1968,RGI60-08.01217,0.7415835869572218,2.3199368297222756,-1.5783532427650537
1968,RGI60-08.01258,1.4633379720702784,2.076063557915165,-0.6127255858448869
1968,RGI60-08.01286,1.572331588889858,3.714270211007184,-2.141938622117326
1968,RGI60-08.01484,1.5191342925829536,2.723949101625219,-1.2048148090422655
1968,RGI60-08.01598,1.3756197029773147,2.9001757133295225,-1.5245560103522078
1968,RGI60-08.01657,1.6345593014080744,2.7577532687569133,-1.1231939673488391
1968,RGI60-08.01779,0.40867035808848534,2.2645980746016208,-1.8559277165131354
1968,RGI60-08.02017,2.3720251170004873,4.831078588810278,-2.4590534718097903
1968,RGI60-08.02384,1.5781240345027097,2.3073294607584653,-0.7292054262557556
1968,RGI60-08.02436,1.037287439854633,1.9361126626997236,-0.8988252228450906
1968,RGI60-08.02458,1.391728578357486,1.560779311218897,-0.1690507328614111
1968,RGI60-08.02643,1.5643495214180323,3.968699100855308,-2.404349579437276
