glacier_id;utm_zone;utm_east3;utm_north4;altitude5;location_description;location_id;stake_no;altitude;utm_east;utm_north;balance_winter;balance_summer;balance_netto;dt_prev_year_min_date;dt_curr_year_max_date;dt_curr_year_min_date;stake_remark;flag_correction
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5180;1624;401428;6839663;1.45;-2.62;-1.17;06.10.1979 00:00;23.04.1980 00:00;04.09.1980 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5182;1038;;;;-6.26;;14.10.1981 00:00;13.05.1982 00:00;24.10.1982 00:00;Stakeposisjon 51 på bretunga;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5183;1622;401394;6839749;2.66;-1.98;0.67;06.09.1982 00:00;06.05.1983 00:00;17.09.1983 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5185;1622;401594;6839691;1.85;-3.36;-1.51;25.11.1987 00:00;06.05.1988 00:00;18.10.1988 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5185;1624;401318;6839693;2.62;-0.62;2;18.10.1988 00:00;16.04.1989 00:00;12.09.1989 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5187;1622;401715;6839686;1.9;-1.46;0.44;23.12.1986 00:00;04.05.1987 00:00;25.11.1987 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1620;401675;6839695;;;1.62;12.09.1989 00:00;23.04.1990 00:00;19.10.1990 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1624;401400;6839670;;;0.2;19.10.1990 00:00;02.05.1991 00:00;28.09.1991 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1624;401400;6839670;;;0.3;18.09.1992 00:00;28.04.1993 00:00;16.09.1993 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;-1.37;16.09.1996 00:00;22.05.1997 00:00;24.09.1997 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;-0.21;26.09.1997 00:00;12.05.1998 00:00;22.09.1998 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;-0.39;22.09.1998 00:00;06.05.1999 00:00;30.09.1999 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;1.29;30.09.1999 00:00;04.05.2000 00:00;13.09.2000 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;-0.81;13.09.2000 00:00;05.05.2001 00:00;19.09.2001 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5189;1622;401510;6839665;;;-1.46;19.09.2001 00:00;06.05.2002 00:00;07.10.2002 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1620;401670;6839700;3.53;-1.67;1.86;12.09.1989 00:00;23.04.1990 00:00;19.10.1990 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1624;401397;6839670;1.78;-1.38;0.4;19.10.1990 00:00;02.05.1991 00:00;28.09.1991 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1625;401354;6839643;2.37;-1.29;1.08;28.09.1991 00:00;27.04.1992 00:00;18.09.1992 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1623;401526;6839658;1.56;-1.12;0.45;18.09.1992 00:00;28.04.1993 00:00;16.09.1993 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1623;401455;6839683;1.96;-1.87;0.09;16.09.1993 00:00;05.05.1994 00:00;21.09.1994 00:00;bv er basert på sondering;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1624;401453;6839673;;;0.84;21.09.1994 00:00;23.04.1995 00:00;30.09.1995 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1624;401453;6839673;1.13;-2.11;-0.98;30.09.1995 00:00;10.05.1996 00:00;16.09.1996 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1622;401496;6839663;2.13;-3.14;-1.02;16.09.1996 00:00;22.05.1997 00:00;24.09.1997 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1620;401754;6839644;1.38;-1.59;-0.21;26.09.1997 00:00;12.05.1998 00:00;22.09.1998 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1620;401754;6839644;;;-0.29;22.09.1998 00:00;06.05.1999 00:00;30.09.1999 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1621;401581;6839667;;;2.11;30.09.1999 00:00;04.05.2000 00:00;13.09.2000 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1621;401581;6839667;;;-0.85;13.09.2000 00:00;05.05.2001 00:00;19.09.2001 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5190;1621;401581;6839667;;;-1.24;19.09.2001 00:00;06.05.2002 00:00;07.10.2002 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5194;1623;401458;6839678;1.96;-1.72;0.24;16.09.1993 00:00;05.05.1994 00:00;21.09.1994 00:00;bv er basert på sondering;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5195;1623;401458;6839678;2.59;-1.78;0.81;21.09.1994 00:00;23.04.1995 00:00;30.09.1995 00:00;bv er basert på kjerneprøve;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N5195;1624;401369;6839672;1.16;-2.14;-0.98;30.09.1995 00:00;10.05.1996 00:00;16.09.1996 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N51Fe;1624;401369;6839701;2.37;-2.21;0.15;17.09.1983 00:00;25.04.1984 00:00;17.09.1984 00:00;;
2297;32;401450;6839700;1630;Ved Steinmannen;N51;N51Fe;1618;401281;6839827;1.15;-2.4;-1.25;17.09.1984 00:00;26.04.1985 00:00;25.09.1985 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N52;1684;399985;6840133;;;0.51;17.09.1983 00:00;25.04.1984 00:00;17.09.1984 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5265;1663;400094;6840023;2.05;-0.59;1.46;11.09.1964 00:00;25.03.1965 00:00;05.10.1965 00:00;Også kalt 301 og Tårn A;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5266;1676;400048;6840140;1.48;-2.11;-0.63;05.10.1965 00:00;08.04.1966 00:00;20.09.1966 00:00;Staken ble originalt kalt 301/Tårn A201;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1672;399979;6840058;2.88;-0.78;2.1;20.09.1966 00:00;12.04.1967 00:00;11.10.1967 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1678;400024;6840140;1.34;-2.02;-0.68;22.10.1969 00:00;08.04.1970 00:00;02.09.1970 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1682;399925;6840148;;;0.37;12.09.1971 00:00;31.03.1972 00:00;01.09.1972 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1675;399984;6840195;2.69;-1.85;0.84;15.10.1974 00:00;13.05.1975 00:00;10.10.1975 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1683;399874;6840151;2.81;-2.03;0.78;10.10.1975 00:00;24.04.1976 00:00;10.10.1976 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1672;400125;6840087;1.36;-1.34;0.02;10.10.1976 00:00;24.04.1977 00:00;05.11.1977 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1680;400002;6840125;1.69;-1.43;0.26;05.11.1977 00:00;19.04.1978 00:00;28.11.1978 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1683;399969;6840163;2.15;-1.65;0.5;28.11.1978 00:00;14.05.1979 00:00;06.10.1979 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1682;399954;6840188;1.84;-1.32;0.52;04.09.1980 00:00;05.04.1981 00:00;31.08.1981 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1694;399788;6840152;1.76;-1.8;-0.04;27.08.1981 00:00;13.05.1982 00:00;06.09.1982 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5267;1694;399788;6840152;;;1.73;06.09.1982 00:00;06.05.1983 00:00;17.09.1983 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5268;1677;399980;6840109;2.37;-1.77;0.6;11.10.1967 00:00;22.04.1968 00:00;07.11.1968 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5273;1671;400126;6840127;2.12;-1.16;0.96;01.09.1972 00:00;06.05.1973 00:00;16.09.1973 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5274;1679;400025;6840109;1.63;-1.15;0.48;16.09.1973 00:00;27.04.1974 00:00;15.10.1974 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5280;1689;399893;6840123;1.48;-2.38;-0.9;06.10.1979 00:00;23.04.1980 00:00;04.09.1980 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5287;1685;399950;6840147;2.53;-1.09;1.44;23.12.1986 00:00;04.05.1987 00:00;25.11.1987 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5287;1685;399950;6840147;;;1.92;18.10.1988 00:00;16.04.1989 00:00;12.09.1989 00:00;;
2297;32;399950;6840147;1685;På ryggen langs isskille i sør;N52;N5288;1683;400001;6840145;2.01;-2.91;-0.9;25.11.1987 00:00;06.05.1988 00:00;18.10.1988 00:00;;
2297;32;402950;6843100;1325;;N53;N4062;1312;402725;6843020;1.66;-1.03;0.63;;13.05.1962 00:00;20.09.1962 00:00;Denne staken er ikke langt unna 53-posisjonen;
2297;32;402950;6843100;1325;;N53;N53;1704;399501;6840139;;;0.63;17.09.1983 00:00;25.04.1984 00:00;17.09.1984 00:00;;
2297;32;402950;6843100;1325;;N53;N5300;1314;402891;6843034;2.58;-2.32;0.26;30.09.1999 00:00;04.05.2000 00:00;13.09.2000 00:00;Det ble påvist smelting etter minimumsmåling. Den ble målt og beregnet til 0.18 m w.e. Denne smeltingen er lagt til netto- og sommerbalansen 2000;
2297;32;402950;6843100;1325;;N53;N5300;1315;402902;6843159;1.62;-2.68;-1.06;13.09.2000 00:00;05.05.2001 00:00;19.09.2001 00:00;;
2297;32;402950;6843100;1325;;N53;N5301;1315;402900;6843160;2.37;-3.9;-1.53;19.09.2001 00:00;06.05.2002 00:00;07.10.2002 00:00;;
2297;32;402950;6843100;1325;;N53;N5302;1314;402909;6843036;1.23;-3.39;-2.16;07.10.2002 00:00;01.06.2003 00:00;20.09.2003 00:00;;
2297;32;402950;6843100;1325;;N53;N5302;1313;402900;6843000;2.08;-2.89;-0.81;20.09.2003 00:00;11.05.2004 00:00;29.09.2004 00:00;;
2297;32;402950;6843100;1325;;N53;N5304;1313;402900;6843000;;;-1.67;29.09.2004 00:00;12.05.2005 00:00;16.10.2005 00:00;;
2297;32;402950;6843100;1325;;N53;N5362;1346;402685;6843475;1.82;-0.88;0.94;;13.05.1962 00:00;20.09.1962 00:00;I 1962 ble staken kalt 41;
2297;32;402950;6843100;1325;;N53;N5367;1693;399454;6840212;1.37;-1.58;-0.21;22.10.1969 00:00;08.04.1970 00:00;02.09.1970 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1691;399483;6840203;1.94;-0.77;1.17;02.09.1970 00:00;06.04.1971 00:00;12.09.1971 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1703;399306;6840207;1.89;-1.5;0.39;12.09.1971 00:00;31.03.1972 00:00;01.09.1972 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1704;399363;6840145;2.31;-1.22;1.09;01.09.1972 00:00;06.05.1973 00:00;16.09.1973 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1692;399562;6840144;1.88;-0.97;0.91;16.09.1973 00:00;27.04.1974 00:00;15.10.1974 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1702;399334;6840204;2.76;-1.6;1.16;15.10.1974 00:00;13.05.1975 00:00;10.10.1975 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1703;399376;6840151;1.37;-1.43;-0.06;10.10.1976 00:00;24.04.1977 00:00;05.11.1977 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1700;399367;6840210;1.73;-1.5;0.23;05.11.1977 00:00;19.04.1978 00:00;28.11.1978 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1706;399368;6840214;2.43;-1.55;0.88;28.11.1978 00:00;14.05.1979 00:00;06.10.1979 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1706;399372;6840205;1.87;-1.16;0.71;04.09.1980 00:00;05.04.1981 00:00;31.08.1981 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367;1711;399318;6840142;1.5;-1.93;-0.43;27.08.1981 00:00;13.05.1982 00:00;06.09.1982 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5367Fe;1711;399318;6840142;;;1.82;06.09.1982 00:00;06.05.1983 00:00;17.09.1983 00:00;;
2297;32;402950;6843100;1325;;N53;N5368;1727;398850;6840217;2.86;-1.95;0.91;10.10.1975 00:00;24.04.1976 00:00;10.10.1976 00:00;"Gammel 53-posisjon, merket som ""54-75"" i stakeskjemaet";
2297;32;402950;6843100;1325;;N53;N5380;1743;398678;6840423;2.72;-2.17;0.55;06.10.1979 00:00;23.04.1980 00:00;04.09.1980 00:00;Gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5387;1725;399002;6840199;2.11;-1.07;1.04;23.12.1986 00:00;04.05.1987 00:00;25.11.1987 00:00;Dette er gammle 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5387;1731;398857;6840197;3.04;-2.31;0.73;25.11.1987 00:00;06.05.1988 00:00;18.10.1988 00:00;Dette er gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5387;1725;399002;6840199;;;2.04;18.10.1988 00:00;16.04.1989 00:00;12.09.1989 00:00;Dette er gammel 53-posisjon;
2297;32;402950;6843100;1325;;N53;N5395;1317;402848;6842993;2.73;-2.52;0.21;21.09.1994 00:00;23.04.1995 00:00;30.09.1995 00:00;bv er basert på kjerneprøve;
2297;32;402950;6843100;1325;;N53;N5395;1334;402547;6843152;2.5;-2.57;-0.07;16.09.1996 00:00;22.05.1997 00:00;24.09.1997 00:00;;
2297;32;402950;6843100;1325;;N53;N5395;1317;402857;6843154;2.23;-2.14;0.09;26.09.1997 00:00;12.05.1998 00:00;22.09.1998 00:00;;
2297;32;402950;6843100;1325;;N53;N5398;1314;402908;6843069;2.73;-2.55;0.18;22.09.1998 00:00;06.05.1999 00:00;30.09.1999 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5400;1600;400186;6842996;2.98;-1.38;1.6;30.09.1999 00:00;04.05.2000 00:00;13.09.2000 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5400;1596;400230;6843003;1.67;-1.87;-0.2;13.09.2000 00:00;05.05.2001 00:00;19.09.2001 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5400;1596;400230;6843003;1.98;-3.38;-1.4;19.09.2001 00:00;06.05.2002 00:00;07.10.2002 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5404;1607;400055;6843113;2.69;-1.19;1.5;29.09.2004 00:00;12.05.2005 00:00;16.10.2005 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5404;1606;400063;6843127;1.76;-2.83;-1.07;17.10.2005 00:00;06.05.2006 00:00;11.10.2006 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5405;1608;400018;6843125;3.11;-1.13;1.98;29.09.2004 00:00;12.05.2005 00:00;16.10.2005 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5406;1608;400020;6843118;2.95;-1.78;1.17;11.10.2006 00:00;04.06.2007 00:00;27.09.2007 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5406;1605;400070;6843147;3.18;-1.47;1.71;27.09.2007 00:00;08.05.2008 00:00;30.10.2008 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5408;1604;400075;6843165;2.46;-1.59;0.87;30.10.2008 00:00;13.05.2009 00:00;13.10.2009 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5409;1602;400100;6843170;1.57;-2.03;-0.46;13.10.2009 00:00;19.05.2010 00:00;29.09.2010 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5409;1600;400147;6843172;;;-0.68;29.09.2010 00:00;03.05.2011 00:00;13.10.2011 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5411;1601;400138;6843161;1.54;-2.56;-1.01;29.09.2010 00:00;03.05.2011 00:00;13.10.2011 00:00;Basert på sondert snødyp;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5412;1612;399758;6843053;2.93;-1.22;1.71;13.10.2011 00:00;22.05.2012 00:00;11.10.2012 00:00;Basert på sondert snødyp;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5412;1612;399786;6843057;2.47;-2.6;-0.13;11.10.2012 00:00;23.05.2013 00:00;25.09.2013 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5413;1612;399755;6843050;2.97;-2.7;0.27;25.09.2013 00:00;20.05.2014 00:00;17.11.2014 00:00;Ingen 54-stake ble funnet under minimumsmåling i november. Derfor estimert stakelengde i november.;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5415;1612;399765;6843050;3;-1.13;1.88;17.11.2014 00:00;08.06.2015 00:00;14.10.2015 00:00;Basert på sondert snødyp;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5415;1612;399775;6843055;2.38;-1.87;0.51;14.10.2015 00:00;10.05.2016 00:00;05.10.2016 00:00;Staken ble ikke målt under minimumsmålingen. Smeltingen fra 16.august til 5.oktober er derfor estimert.;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5415;1611;399804;6843055;1.77;-1.2;0.57;05.10.2016 00:00;21.06.2017 00:00;18.10.2017 00:00;Kombinasjon av 54-15 og 54-17;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5416;1612;399783;6843055;1.94;-1.16;0.78;05.10.2016 00:00;21.06.2017 00:00;18.10.2017 00:00;Kombinasjon av 54-16 og 54-17;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5416;1611;399820;6843066;2.29;-2.74;-0.46;18.10.2017 00:00;15.05.2018 00:00;26.10.2018 00:00;Kombinasjon av 54-16 og 54-17;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5416;1611;399849;6843072;1.95;-1.86;0.09;26.10.2018 00:00;15.05.2019 00:00;25.09.2019 00:00;Basert på sondert snødyp. Skjev stake helt fra oktober 2018. Estimert smelting fra 28.aug. til 25. sept. 2019;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5417;1612;399770;6843055;2.35;-2.74;-0.39;18.10.2017 00:00;15.05.2018 00:00;26.10.2018 00:00;Kombinasjon av 54-17 og 54-16;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5420;1603;400050;6843125;3.13;-1.3;1.83;25.09.2019 00:00;19.05.2020 00:00;15.10.2020 00:00;Basert på sondert snødyp;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5467;1719;399111;6840176;4.03;-0.55;3.48;20.09.1966 00:00;12.04.1967 00:00;11.10.1967 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5467;1717;399078;6840184;1.72;-2.77;-1.05;07.11.1968 00:00;16.04.1969 00:00;22.10.1969 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5467;1710;399099;6840270;1.5;-1.59;-0.09;22.10.1969 00:00;08.04.1970 00:00;02.09.1970 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5467;1719;398957;6840270;;;0.95;12.09.1971 00:00;31.03.1972 00:00;01.09.1972 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5468;1719;399059;6840224;2.66;-1.56;1.1;11.10.1967 00:00;22.04.1968 00:00;07.11.1968 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5473;1712;399131;6840225;2.34;-0.95;1.39;01.09.1972 00:00;06.05.1973 00:00;16.09.1973 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5473;1708;399245;6840170;2.2;-0.52;1.68;16.09.1973 00:00;27.04.1974 00:00;15.10.1974 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5475;1746;398566;6840157;3.35;;;15.10.1974 00:00;13.05.1975 00:00;10.10.1975 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5476;1726;398883;6840188;1.75;-1.19;0.56;10.10.1976 00:00;24.04.1977 00:00;05.11.1977 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5476;1731;398784;6840229;2.13;-1.38;0.75;05.11.1977 00:00;19.04.1978 00:00;28.11.1978 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5479;1742;398722;6840610;2.72;-1.15;1.57;28.11.1978 00:00;14.05.1979 00:00;06.10.1979 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5480;1780;398338;6840543;2.14;-2.01;0.13;06.10.1979 00:00;23.04.1980 00:00;04.09.1980 00:00;Gammel 54-posisjon;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5494;1606;400005;6843295;2.53;-1.3;1.23;16.09.1993 00:00;05.05.1994 00:00;21.09.1994 00:00;bv er basert på sondering;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5495;1609;400038;6842983;3.14;-1.82;1.32;21.09.1994 00:00;23.04.1995 00:00;30.09.1995 00:00;bv er basert på kjerneprøve;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5495;1598;400198;6843078;1.19;-1.86;-0.67;30.09.1995 00:00;10.05.1996 00:00;16.09.1996 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5495;1597;400173;6843182;2.4;-2.28;0.12;16.09.1996 00:00;22.05.1997 00:00;24.09.1997 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5495;1597;400173;6843182;;;1.17;26.09.1997 00:00;12.05.1998 00:00;22.09.1998 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5498;1605;400117;6843046;2.38;-1.42;0.96;26.09.1997 00:00;12.05.1998 00:00;22.09.1998 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5498;1599;400013;6843473;2.8;-1.99;0.81;22.09.1998 00:00;06.05.1999 00:00;30.09.1999 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5499;1604;400130;6843065;1.06;-2.88;-1.82;07.10.2002 00:00;01.06.2003 00:00;20.09.2003 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N5499;1607;400055;6843113;1.58;-1.91;-0.33;20.09.2003 00:00;11.05.2004 00:00;29.09.2004 00:00;;
2297;32;400050;6843150;1610;På ryggen mot brefallet;N54;N54XX;1593;400245;6843160;;;-1.43;29.09.2010 00:00;03.05.2011 00:00;13.10.2011 00:00;;
2297;32;402450;6844000;1465;;N55;N4262;1460;402550;6844035;1.88;-0.17;1.71;;13.05.1962 00:00;20.09.1962 00:00;Staken heter 42, men ligger omtrent i 55-posisjon.;
2297;32;402450;6844000;1465;;N55;N5505;1468;402401;6844103;2.71;-1.87;0.84;29.09.2004 00:00;12.05.2005 00:00;16.10.2005 00:00;;
2297;32;402450;6844000;1465;;N55;N5505;1467;402420;6844044;1.65;-3.31;-1.66;17.10.2005 00:00;06.05.2006 00:00;11.10.2006 00:00;;
2297;32;402450;6844000;1465;;N55;N5505;1468;402405;6844076;2.9;-2;0.9;11.10.2006 00:00;04.06.2007 00:00;27.09.2007 00:00;;
2297;32;402450;6844000;1465;;N55;N5505;1467;402420;6844044;;;-0.1;27.09.2007 00:00;08.05.2008 00:00;30.10.2008 00:00;;
2297;32;402450;6844000;1465;;N55;N5509;1465;402500;6844020;2.32;-1.6;0.72;30.10.2008 00:00;13.05.2009 00:00;13.10.2009 00:00;;
2297;32;402450;6844000;1465;;N55;N5509;1460;402500;6843950;1.52;-1.49;0.03;13.10.2009 00:00;19.05.2010 00:00;29.09.2010 00:00;;
2297;32;402450;6844000;1465;;N55;N5510;1468;402256;6844267;1.79;-2.62;-0.84;29.09.2010 00:00;03.05.2011 00:00;13.10.2011 00:00;;
2297;32;402450;6844000;1465;;N55;N5513;1465;402237;6844290;2.61;-2.84;-0.23;11.10.2012 00:00;23.05.2013 00:00;25.09.2013 00:00;Basert på sondert snødyp;
2297;32;402450;6844000;1465;;N55;N5513;1464;402250;6844250;3.11;-2.78;0.33;25.09.2013 00:00;20.05.2014 00:00;17.11.2014 00:00;;
2297;32;402450;6844000;1465;;N55;N5515;1465;402245;6844290;3.23;-1.33;1.9;17.11.2014 00:00;08.06.2015 00:00;14.10.2015 00:00;Basert på sondert snødyp;
2297;32;402450;6844000;1465;;N55;N5515;1464;402245;6844270;2.96;-2.45;0.51;14.10.2015 00:00;10.05.2016 00:00;05.10.2016 00:00;Skjev stake, basert på sondert snødyp;
2297;32;402450;6844000;1465;;N55;N5515;1464;402255;6844250;2.34;-1.38;0.96;05.10.2016 00:00;21.06.2017 00:00;18.10.2017 00:00;Kombinasjon av 55-15 og 55-17;
2297;32;402450;6844000;1465;;N55;N5515;1464;402290;6844180;2.32;-2.45;-0.13;18.10.2017 00:00;15.05.2018 00:00;26.10.2018 00:00;Kombinasjon av 55-15, 55-17 og 55-18;
2297;32;402450;6844000;1465;;N55;N5515;1464;402300;6844100;1.9;-2.57;-0.67;26.10.2018 00:00;15.05.2019 00:00;25.09.2019 00:00;Kombinasjon av 55-15, 55-17 og 55-19;
2297;32;402450;6844000;1465;;N55;N5517;1464;402258;6844235;2.41;-2.44;-0.03;18.10.2017 00:00;15.05.2018 00:00;26.10.2018 00:00;Kombinasjon av 55-17 og 55-18;
2297;32;402450;6844000;1465;;N55;N5517;1463;402274;6844192;2.18;-2.42;-0.25;26.10.2018 00:00;15.05.2019 00:00;25.09.2019 00:00;Kombinasjon av 55-17 og 55-19;
2297;32;402450;6844000;1465;;N55;N5517;1464;402289;6844158;3.08;-1.76;1.32;25.09.2019 00:00;19.05.2020 00:00;15.10.2020 00:00;Kombinasjon av 55-17 og 55-20;
2297;32;402450;6844000;1465;;N55;N5519;1464;402242;6844291;2.35;-2.31;0.04;26.10.2018 00:00;15.05.2019 00:00;25.09.2019 00:00;Basert på sondert snødyp;
