RGIID,GLIMSID,BREID,utm_zone,utm_east_approx,utm_north_approx,altitude_approx,location_description,location_id,stake_no,altitude,utm_east,utm_north,balance_winter,balance_summer,balance_netto,dt_prev_year_min_date,dt_curr_year_max_date,dt_curr_year_min_date,stake_remark,flag_correction,approx_loc,approx_altitude,diff_north,diff_east,diff_altitude,diff_netto
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1517.0,402498.0,6838983.0,,,0.78,21.09.1994 00:00,23.04.1995 00:00,30.09.1995 00:00,,,N,N,-17.0,-52.0,2.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1520.0,402370.0,6838930.0,,,-1.02,30.09.1995 00:00,10.05.1996 00:00,16.09.1996 00:00,,,N,N,-70.0,-180.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1504.0,402570.0,6838975.0,1.98,-2.58,-0.6,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-25.0,20.0,-11.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1504.0,402570.0,6838975.0,,,0.12,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,-25.0,20.0,-11.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1481.0,402975.0,6838975.0,,,0.0,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-25.0,425.0,-34.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1513.0,402500.0,6839023.0,,,1.14,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,23.0,-50.0,-2.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1513.0,402500.0,6839023.0,,,-0.81,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,23.0,-50.0,-2.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1520.0,402550.0,6839000.0,,,-1.43,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,Y,N,0.0,0.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5093,1513.0,402500.0,6839023.0,1.39,-3.15,-1.77,07.10.2002 00:00,01.06.2003 00:00,20.09.2003 00:00,,,N,N,23.0,-50.0,-2.0,-0.01
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5094,1481.0,402870.0,6838779.0,1.91,-1.76,0.15,16.09.1993 00:00,05.05.1994 00:00,21.09.1994 00:00,bv er basert på sondering,,N,N,-221.0,320.0,-34.0,8.326672684688674e-17
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1517.0,402503.0,6838988.0,2.63,-1.88,0.75,21.09.1994 00:00,23.04.1995 00:00,30.09.1995 00:00,bv er basert på kjerneprøve,,N,N,-12.0,-47.0,2.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1520.0,402371.0,6838934.0,1.22,-2.2,-0.98,30.09.1995 00:00,10.05.1996 00:00,16.09.1996 00:00,,,N,N,-66.0,-179.0,5.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1504.0,402567.0,6838971.0,2.28,-2.91,-0.63,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-29.0,17.0,-11.0,3.3306690738754696e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1501.0,402565.0,6838884.0,2.23,-2.26,-0.03,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,-116.0,15.0,-14.0,-1.9428902930940242e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1501.0,402565.0,6838884.0,,,-0.03,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-116.0,15.0,-14.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1513.0,402501.0,6839025.0,,,1.11,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,25.0,-49.0,-2.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1514.0,402501.0,6839025.0,,,-0.81,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,25.0,-49.0,-1.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1520.0,402550.0,6839000.0,,,-1.43,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,Y,N,0.0,0.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N5095,1514.0,402501.0,6839025.0,1.33,-3.17,-1.84,07.10.2002 00:00,01.06.2003 00:00,20.09.2003 00:00,,,N,N,25.0,-49.0,-1.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1520.0,402470.0,6839000.0,,,0.48,12.09.1989 00:00,23.04.1990 00:00,19.10.1990 00:00,,,N,N,0.0,-80.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1510.0,402518.0,6838854.0,,,0.45,28.09.1991 00:00,27.04.1992 00:00,18.09.1992 00:00,,,N,N,-146.0,-32.0,-5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1520.0,402600.0,6839061.0,,,0.48,18.09.1992 00:00,28.04.1993 00:00,16.09.1993 00:00,,,N,N,61.0,50.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1510.0,402518.0,6838854.0,,,0.0,16.09.1993 00:00,05.05.1994 00:00,21.09.1994 00:00,,,N,N,-146.0,-32.0,-5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1481.0,402975.0,6838975.0,,,-0.49,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-25.0,425.0,-34.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1481.0,402975.0,6838975.0,,,0.15,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,-25.0,425.0,-34.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1504.0,402570.0,6838975.0,,,-0.23,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-25.0,20.0,-11.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1520.0,402550.0,6839000.0,,,-1.46,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,Y,N,0.0,0.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1520.0,402550.0,6839000.0,,,-1.7,07.10.2002 00:00,01.06.2003 00:00,20.09.2003 00:00,,,Y,N,0.0,0.0,5.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1507.0,402550.0,6838990.0,2.14,-2.28,-0.14,20.09.2003 00:00,11.05.2004 00:00,29.09.2004 00:00,,,N,N,-10.0,0.0,-8.0,-3.3306690738754696e-16
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50nedre,1507.0,402550.0,6838990.0,,,1.41,29.09.2004 00:00,12.05.2005 00:00,16.10.2005 00:00,,,N,N,-10.0,0.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50øvre,1530.0,402360.0,6839030.0,,,0.51,12.09.1989 00:00,23.04.1990 00:00,19.10.1990 00:00,,,N,N,30.0,-190.0,15.0,
RGI60-08.01126,G007099E61715N,2297,32,402550.0,6839000.0,1515.0,,N50,N50øvre,1510.0,402565.0,6838955.0,,,0.45,28.09.1991 00:00,27.04.1992 00:00,18.09.1992 00:00,,,N,N,-45.0,15.0,-5.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N51,1624.0,401348.0,6839683.0,1.3,-1.78,-0.47,27.08.1981 00:00,13.05.1982 00:00,06.09.1982 00:00,,,N,N,-17.0,-102.0,-6.0,0.01
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N51,1625.0,401340.0,6839668.0,0.94,-1.6,-0.66,25.09.1985 00:00,03.05.1986 00:00,23.12.1986 00:00,,,N,N,-32.0,-110.0,-5.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5163,1646.0,400325.0,6840030.0,1.52,-0.75,0.77,20.09.1962 00:00,17.05.1963 00:00,01.10.1963 00:00,Dato for minimumsmåling 11963 er ukjent. Denne 53-staken har helt forskjellig posisjon fra senere 51-staker.,,N,N,330.0,-1125.0,16.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5165,1617.0,401114.0,6839812.0,1.94,-0.97,0.97,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 315 og 1,,N,N,112.0,-336.0,-13.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5167,1622.0,401345.0,6839620.0,1.39,-2.43,-1.04,10.10.1976 00:00,24.04.1977 00:00,05.11.1977 00:00,,,N,N,-80.0,-105.0,-8.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1622.0,401258.0,6839753.0,1.79,-2.22,-0.43,11.10.1967 00:00,22.04.1968 00:00,07.11.1968 00:00,,,N,N,53.0,-192.0,-8.0,1.6653345369377348e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1614.0,401195.0,6839819.0,1.39,-3.11,-1.72,07.11.1968 00:00,16.04.1969 00:00,22.10.1969 00:00,,,N,N,119.0,-255.0,-16.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1615.0,401264.0,6839783.0,1.41,-2.54,-1.13,22.10.1969 00:00,08.04.1970 00:00,02.09.1970 00:00,,,N,N,83.0,-186.0,-15.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1615.0,401406.0,6839761.0,2.03,-1.34,0.69,01.09.1972 00:00,06.05.1973 00:00,16.09.1973 00:00,,,N,N,61.0,-44.0,-15.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1613.0,401222.0,6839827.0,1.66,-1.62,0.04,16.09.1973 00:00,27.04.1974 00:00,15.10.1974 00:00,,,N,N,127.0,-228.0,-17.0,1.873501354054952e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5168,1609.0,401268.0,6839843.0,2.11,-2.43,-0.32,10.10.1975 00:00,24.04.1976 00:00,10.10.1976 00:00,,,N,N,143.0,-182.0,-21.0,2.7755575615628914e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5169,1611.0,401285.0,6839815.0,2.21,-0.99,1.22,02.09.1970 00:00,06.04.1971 00:00,12.09.1971 00:00,,,N,N,115.0,-165.0,-19.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5171,1610.0,401290.0,6839829.0,1.55,-1.92,-0.37,12.09.1971 00:00,31.03.1972 00:00,01.09.1972 00:00,,,N,N,129.0,-160.0,-20.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5173,1622.0,401290.0,6839654.0,2.03,-1.28,0.75,01.09.1972 00:00,06.05.1973 00:00,16.09.1973 00:00,Sikker kjerneboring,,N,N,-46.0,-160.0,-8.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5174,1620.0,401340.0,6839707.0,1.73,-2.7,-0.97,05.11.1977 00:00,19.04.1978 00:00,28.11.1978 00:00,,,N,N,7.0,-110.0,-10.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5174,1624.0,401385.0,6839698.0,1.86,-2.11,-0.25,28.11.1978 00:00,14.05.1979 00:00,06.10.1979 00:00,,,N,N,-2.0,-65.0,-6.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5174,1624.0,401403.0,6839690.0,1.95,-1.6,0.35,04.09.1980 00:00,05.04.1981 00:00,31.08.1981 00:00,,,N,N,-10.0,-47.0,-6.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5180,1624.0,401428.0,6839663.0,1.45,-2.62,-1.17,06.10.1979 00:00,23.04.1980 00:00,04.09.1980 00:00,,,N,N,-37.0,-22.0,-6.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5182,1038.0,401450.0,6839700.0,,-6.26,,14.10.1981 00:00,13.05.1982 00:00,24.10.1982 00:00,Stakeposisjon 51 på bretunga,,Y,N,0.0,0.0,-592.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5183,1622.0,401394.0,6839749.0,2.66,-1.98,0.67,06.09.1982 00:00,06.05.1983 00:00,17.09.1983 00:00,,,N,N,49.0,-56.0,-8.0,-0.0100000000000001
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5185,1622.0,401594.0,6839691.0,1.85,-3.36,-1.51,25.11.1987 00:00,06.05.1988 00:00,18.10.1988 00:00,,,N,N,-9.0,144.0,-8.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5185,1624.0,401318.0,6839693.0,2.62,-0.62,2.0,18.10.1988 00:00,16.04.1989 00:00,12.09.1989 00:00,,,N,N,-7.0,-132.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5187,1622.0,401715.0,6839686.0,1.9,-1.46,0.44,23.12.1986 00:00,04.05.1987 00:00,25.11.1987 00:00,,,N,N,-14.0,265.0,-8.0,5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1620.0,401675.0,6839695.0,,,1.62,12.09.1989 00:00,23.04.1990 00:00,19.10.1990 00:00,,,N,N,-5.0,225.0,-10.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1624.0,401400.0,6839670.0,,,0.2,19.10.1990 00:00,02.05.1991 00:00,28.09.1991 00:00,,,N,N,-30.0,-50.0,-6.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1624.0,401400.0,6839670.0,,,0.3,18.09.1992 00:00,28.04.1993 00:00,16.09.1993 00:00,,,N,N,-30.0,-50.0,-6.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,-1.37,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,-0.21,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,-0.39,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,1.29,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,-0.81,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5189,1622.0,401510.0,6839665.0,,,-1.46,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,N,N,-35.0,60.0,-8.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1620.0,401670.0,6839700.0,3.53,-1.67,1.86,12.09.1989 00:00,23.04.1990 00:00,19.10.1990 00:00,,,N,N,0.0,220.0,-10.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1624.0,401397.0,6839670.0,1.78,-1.38,0.4,19.10.1990 00:00,02.05.1991 00:00,28.09.1991 00:00,,,N,N,-30.0,-53.0,-6.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1625.0,401354.0,6839643.0,2.37,-1.29,1.08,28.09.1991 00:00,27.04.1992 00:00,18.09.1992 00:00,,,N,N,-57.0,-96.0,-5.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1623.0,401526.0,6839658.0,1.56,-1.12,0.45,18.09.1992 00:00,28.04.1993 00:00,16.09.1993 00:00,,,N,N,-42.0,76.0,-7.0,0.01
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1623.0,401455.0,6839683.0,1.96,-1.87,0.09,16.09.1993 00:00,05.05.1994 00:00,21.09.1994 00:00,bv er basert på sondering,,N,N,-17.0,5.0,-7.0,1.3877787807814454e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1624.0,401453.0,6839673.0,,,0.84,21.09.1994 00:00,23.04.1995 00:00,30.09.1995 00:00,,,N,N,-27.0,3.0,-6.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1624.0,401453.0,6839673.0,1.13,-2.11,-0.98,30.09.1995 00:00,10.05.1996 00:00,16.09.1996 00:00,,,N,N,-27.0,3.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1622.0,401496.0,6839663.0,2.13,-3.14,-1.02,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-37.0,46.0,-8.0,-0.0099999999999997
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1620.0,401754.0,6839644.0,1.38,-1.59,-0.21,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,-56.0,304.0,-10.0,1.9428902930940242e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1620.0,401754.0,6839644.0,,,-0.29,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-56.0,304.0,-10.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1621.0,401581.0,6839667.0,,,2.11,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,-33.0,131.0,-9.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1621.0,401581.0,6839667.0,,,-0.85,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,-33.0,131.0,-9.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5190,1621.0,401581.0,6839667.0,,,-1.24,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,N,N,-33.0,131.0,-9.0,
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5194,1623.0,401458.0,6839678.0,1.96,-1.72,0.24,16.09.1993 00:00,05.05.1994 00:00,21.09.1994 00:00,bv er basert på sondering,,N,N,-22.0,8.0,-7.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5195,1623.0,401458.0,6839678.0,2.59,-1.78,0.81,21.09.1994 00:00,23.04.1995 00:00,30.09.1995 00:00,bv er basert på kjerneprøve,,N,N,-22.0,8.0,-7.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N5195,1624.0,401369.0,6839672.0,1.16,-2.14,-0.98,30.09.1995 00:00,10.05.1996 00:00,16.09.1996 00:00,,,N,N,-28.0,-81.0,-6.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N51Fe,1624.0,401369.0,6839701.0,2.37,-2.21,0.15,17.09.1983 00:00,25.04.1984 00:00,17.09.1984 00:00,,,N,N,1.0,-81.0,-6.0,-0.0100000000000001
RGI60-08.01126,G007099E61715N,2297,32,401450.0,6839700.0,1630.0,Ved Steinmannen,N51,N51Fe,1618.0,401281.0,6839827.0,1.15,-2.4,-1.25,17.09.1984 00:00,26.04.1985 00:00,25.09.1985 00:00,,,N,N,127.0,-169.0,-12.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N52,1684.0,399985.0,6840133.0,,,0.51,17.09.1983 00:00,25.04.1984 00:00,17.09.1984 00:00,,,N,N,-14.0,35.0,-1.0,
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5265,1663.0,400094.0,6840023.0,2.05,-0.59,1.46,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 301 og Tårn A,,N,N,-124.0,144.0,-22.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5266,1676.0,400048.0,6840140.0,1.48,-2.11,-0.63,05.10.1965 00:00,08.04.1966 00:00,20.09.1966 00:00,Staken ble originalt kalt 301/Tårn A201,,N,N,-7.0,98.0,-9.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1672.0,399979.0,6840058.0,2.88,-0.78,2.1,20.09.1966 00:00,12.04.1967 00:00,11.10.1967 00:00,,,N,N,-89.0,29.0,-13.0,4.440892098500626e-16
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1678.0,400024.0,6840140.0,1.34,-2.02,-0.68,22.10.1969 00:00,08.04.1970 00:00,02.09.1970 00:00,,,N,N,-7.0,74.0,-7.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1682.0,399925.0,6840148.0,,,0.37,12.09.1971 00:00,31.03.1972 00:00,01.09.1972 00:00,,,N,N,1.0,-25.0,-3.0,
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1675.0,399984.0,6840195.0,2.69,-1.85,0.84,15.10.1974 00:00,13.05.1975 00:00,10.10.1975 00:00,,,N,N,48.0,34.0,-10.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1683.0,399874.0,6840151.0,2.81,-2.03,0.78,10.10.1975 00:00,24.04.1976 00:00,10.10.1976 00:00,,,N,N,4.0,-76.0,-2.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1672.0,400125.0,6840087.0,1.36,-1.34,0.02,10.10.1976 00:00,24.04.1977 00:00,05.11.1977 00:00,,,N,N,-60.0,175.0,-13.0,-1.7347234759768068e-17
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1680.0,400002.0,6840125.0,1.69,-1.43,0.26,05.11.1977 00:00,19.04.1978 00:00,28.11.1978 00:00,,,N,N,-22.0,52.0,-5.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1683.0,399969.0,6840163.0,2.15,-1.65,0.5,28.11.1978 00:00,14.05.1979 00:00,06.10.1979 00:00,,,N,N,16.0,19.0,-2.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1682.0,399954.0,6840188.0,1.84,-1.32,0.52,04.09.1980 00:00,05.04.1981 00:00,31.08.1981 00:00,,,N,N,41.0,4.0,-3.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1694.0,399788.0,6840152.0,1.76,-1.8,-0.04,27.08.1981 00:00,13.05.1982 00:00,06.09.1982 00:00,,,N,N,5.0,-162.0,9.0,3.4694469519536136e-17
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5267,1694.0,399788.0,6840152.0,,,1.73,06.09.1982 00:00,06.05.1983 00:00,17.09.1983 00:00,,,N,N,5.0,-162.0,9.0,
RGI60-08.01126,G007099E61715N,2297,32,399950.0,6840147.0,1685.0,På ryggen langs isskille i sør,N52,N5268,1677.0,399980.0,6840109.0,2.37,-1.77,0.6,11.10.1967 00:00,22.04.1968 00:00,07.11.1968 00:00,,,N,N,-38.0,30.0,-8.0,-1.1102230246251563e-16
