glacier_id,utm_zone,utm_east_approx,utm_north_approx,altitude_approx,location_description,location_id,stake_no,altitude,utm_east,utm_north,balance_winter,balance_summer,balance_netto,dt_prev_year_min_date,dt_curr_year_max_date,dt_curr_year_min_date,stake_remark,flag_correction,approx_loc,approx_altitude,diff_north,diff_east,diff_altitude,lat,lon,lat_approx,lon_approx
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1279,966.0,323936.0,6851800.0,2.9,-3.91,-1.01,12.10.1978 00:00,24.04.1979 00:00,22.10.1979 00:00,,,N,N,-60.0,86.0,6.0,61.758547008557834,5.663865378819573,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1280,983.0,323971.0,6851713.0,2.03,-4.77,-2.74,22.10.1979 00:00,16.04.1980 00:00,06.12.1980 00:00,I 1980 het staken 13/4,,N,N,-147.0,121.0,23.0,61.75778344767775,5.664611710793384,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1281,977.0,323897.0,6851776.0,3.47,-4.66,-1.19,06.12.1980 00:00,02.05.1981 00:00,10.10.1981 00:00,,,N,N,-84.0,47.0,17.0,61.758313978111055,5.663151185582545,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1287,957.0,323924.0,6851845.0,3.16,-3.43,-0.27,22.11.1986 00:00,27.04.1987 00:00,08.10.1987 00:00,,,N,N,-15.0,74.0,-3.0,61.75894476128977,5.663594750399273,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1288,957.0,323849.0,6851883.0,1.53,-6.5,-4.97,08.10.1987 00:00,20.04.1988 00:00,21.10.1988 00:00,,,N,N,23.0,-1.0,-3.0,61.75925077827985,5.66213953268273,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1288,957.0,323849.0,6851883.0,4.8,-5.84,-1.04,21.10.1988 00:00,16.04.1989 00:00,28.10.1989 00:00,,,N,N,23.0,-1.0,-3.0,61.75925077827985,5.66213953268273,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1290,947.0,323850.0,6851860.0,5.72,-6.27,-0.55,28.10.1989 00:00,22.04.1990 00:00,20.10.1990 00:00,,,Y,N,0.0,0.0,-13.0,61.75904512047186,5.662180790993077,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1290,948.0,323850.0,6851860.0,,,-1.39,27.10.1991 00:00,25.04.1992 00:00,28.10.1992 00:00,,,Y,N,0.0,0.0,-12.0,61.75904512047186,5.662180790993077,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1291,947.0,323853.0,6851928.0,2.93,-3.18,-0.25,20.10.1990 00:00,14.04.1991 00:00,27.10.1991 00:00,,,N,N,68.0,3.0,-13.0,61.75965589492332,5.662171452210036,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1293,964.0,323853.0,6851928.0,6.51,-3.8,2.71,28.10.1992 00:00,24.04.1993 00:00,15.10.1993 00:00,,,N,N,68.0,3.0,4.0,61.75965589492332,5.662171452210036,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1295,963.0,323863.0,6851930.0,5.37,-5.44,-0.07,20.10.1994 00:00,27.04.1995 00:00,04.11.1995 00:00,,,N,N,70.0,13.0,3.0,61.75967842263352,5.662358619474448,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1296,973.0,323774.0,6851931.0,1.96,-5.79,-3.83,04.11.1995 00:00,01.05.1996 00:00,23.09.1996 00:00,,,N,N,71.0,-76.0,13.0,61.75964639610646,5.660674565605292,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1297,978.0,323825.0,6851880.0,3.83,-5.38,-1.55,23.09.1996 00:00,28.04.1997 00:00,20.11.1997 00:00,,,N,N,20.0,-25.0,18.0,61.7592128416616,5.661688589150308,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1298,976.0,323880.0,6851862.0,1.64,-5.37,-3.73,20.11.1997 00:00,12.05.1998 00:00,02.10.1998 00:00,,,N,N,2.0,30.0,16.0,61.75907685605534,5.6627461684055405,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1298,970.0,323920.0,6851870.0,3.91,-4.81,-0.9,15.10.1999 00:00,04.05.2000 00:00,08.11.2000 00:00,,,N,N,10.0,70.0,10.0,61.75916696215656,5.663494826906915,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1298,970.0,323920.0,6851870.0,2.07,,,08.11.2000 00:00,28.04.2001 00:00,18.10.2001 00:00,,,N,N,10.0,70.0,10.0,61.75916696215656,5.663494826906915,61.75904512047186,5.662180790993077
2078,32,323850.0,6851860.0,960.0,Nederst på bretunga,AA12,AA1299,974.0,323896.0,6851863.0,4.4,-6.05,-1.65,02.10.1998 00:00,07.05.1999 00:00,15.10.1999 00:00,,,N,N,3.0,46.0,14.0,61.75909318330527,5.6630477682895215,61.75904512047186,5.662180790993077
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1303,1069.0,324044.0,6851280.0,2.96,-3.86,-0.9,20.10.2003 00:00,13.05.2004 00:00,12.10.2004 00:00,,,N,N,-20.0,-6.0,-16.0,61.75393661046296,5.6664122892840565,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1069.0,324050.0,6851280.0,4.29,-4.42,-0.14,12.10.2004 00:00,19.04.2005 00:00,16.10.2005 00:00,,,N,N,-20.0,0.0,-16.0,61.753939369471084,5.666525734989538,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1063.0,324084.0,6851300.0,2.23,-6.87,-4.64,16.10.2005 00:00,05.05.2006 00:00,12.10.2006 00:00,,,N,N,0.0,34.0,-22.0,61.754134236394435,5.6671491949582355,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1072.0,324048.0,6851267.0,4.26,-3.69,0.57,12.10.2006 00:00,03.05.2007 00:00,05.10.2007 00:00,Kombinasjon av 13-05 og 13-07,,N,N,-33.0,-2.0,-13.0,61.75382194758384,5.666500531831196,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1069.0,324040.0,6851280.0,4.13,-4.46,-0.33,05.10.2007 00:00,21.04.2008 00:00,31.10.2008 00:00,Kombinasjon av 13-05 og 13-08,,N,N,-20.0,-10.0,-16.0,61.753934771072146,5.666336658826648,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1065.0,324045.0,6851295.0,3.74,-4.37,-0.63,31.10.2008 00:00,29.04.2009 00:00,22.10.2009 00:00,Kombinasjon av 45-05 og 45-09,,N,N,-5.0,-5.0,-20.0,61.75407149594012,5.666416644118635,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1305,1064.0,324052.0,6851300.0,2.17,-4.69,-2.52,22.10.2009 00:00,07.05.2010 00:00,28.09.2010 00:00,bv er sondert snødyp,,N,N,0.0,2.0,-21.0,61.754119523323915,5.666544147255979,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1310,1067.0,323912.0,6851328.0,3.24,-5.22,-1.98,28.09.2010 00:00,27.04.2011 00:00,13.10.2011 00:00,bv beregnet vha. st. 13-11,,N,N,28.0,-138.0,-18.0,61.754306049495746,5.663869885262043,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1310,1067.0,323915.0,6851333.0,,,0.14,13.10.2011 00:00,17.04.2012 00:00,16.10.2012 00:00,,,N,N,33.0,-135.0,-18.0,61.75435223849638,5.663921754018286,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1310,1066.0,323917.0,6851333.0,2.61,-5.07,-2.46,16.10.2012 00:00,23.05.2013 00:00,25.09.2013 00:00,,,N,N,33.0,-133.0,-19.0,61.754353158866024,5.6639595696649,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1310,1065.0,323918.0,6851340.0,3.81,-6.6,-2.79,25.09.2013 00:00,23.04.2014 00:00,15.10.2014 00:00,bv er på sondert snødyp,,N,N,40.0,-132.0,-20.0,61.754416350850605,5.6639716810997545,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1310,1065.0,323915.0,6851340.0,4.13,-3.65,0.48,15.10.2014 00:00,20.04.2015 00:00,16.10.2015 00:00,,,N,N,40.0,-135.0,-20.0,61.75441497029644,5.663914957513829,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1311,1067.0,323910.0,6851330.0,3.27,-5.2,-1.94,28.09.2010 00:00,27.04.2011 00:00,13.11.2011 00:00,bv er sondert snødyp,,N,N,30.0,-140.0,-18.0,61.75432305247182,5.663830127773167,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1315,1064.0,323910.0,6851335.0,3.99,-5.59,-1.6,16.10.2015 00:00,10.05.2016 00:00,05.10.2016 00:00,Kombinasjon av 13-15 og 13-16,,N,N,35.0,-140.0,-21.0,61.75436786089655,5.663825273003096,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1316b,1070.0,323905.0,6851320.0,3.23,-5.3,-2.07,05.10.2016 00:00,10.05.2017 00:00,19.10.2017 00:00,kombinasjon av 13-16b og 13-17,,N,N,20.0,-145.0,-15.0,61.754231134597234,5.663745298531846,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1316b,1068.0,323911.0,6851330.0,2.58,-5.46,-2.88,19.10.2017 00:00,15.05.2018 00:00,11.10.2018 00:00,kombinasjon av 13-16b og 13-18,,N,N,30.0,-139.0,-17.0,61.754323512670425,5.663849035576487,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1316b,1068.0,323911.0,6851330.0,1.61,,,11.10.2018 00:00,20.05.2019 00:00,25.09.2019 00:00,Staken ble ikke vedlikeholdt og er nå avsluttet,,N,N,30.0,-139.0,-17.0,61.754323512670425,5.663849035576487,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1364,1100.0,324034.0,6851211.0,2.68,-2.19,0.49,22.10.1963 00:00,27.04.1964 00:00,25.09.1964 00:00,Dette var stake nr. 67 i 1964.,,N,N,-89.0,-16.0,15.0,61.75331365405295,5.666290158241,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1063.0,324085.0,6851366.0,3.5,-3.87,-0.37,25.09.1965 00:00,28.05.1965 00:00,22.10.1965 00:00,,,N,N,66.0,35.0,-22.0,61.75472616932447,5.667104082994871,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1039.0,324011.0,6851495.0,1.96,-4.99,-3.03,22.10.1965 00:00,06.06.1966 00:00,18.11.1966 00:00,,,N,N,195.0,-39.0,-46.0,61.75584819999276,5.6655796945253485,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1049.0,324038.0,6851439.0,3.91,-4.35,-0.44,10.12.1967 00:00,29.04.1968 00:00,01.10.1968 00:00,,,N,N,139.0,-12.0,-36.0,61.75535876267493,5.666144570630721,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1054.0,324037.0,6851418.0,2.79,-5.91,-3.12,01.10.1968 00:00,26.03.1969 00:00,02.10.1969 00:00,Snømålingene ble gjort 26.mars. Tilleggsakkumulasjon (0.65 m v.ekv.) fram til 25.mai er estimert på grunnlag av met.observasjoner og lagt.,,N,N,118.0,-13.0,-31.0,61.755170106987826,5.66614603887431,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1041.0,324074.0,6851469.0,2.74,-4.85,-2.11,02.10.1969 00:00,07.05.1970 00:00,11.10.1970 00:00,,,N,N,169.0,24.0,-44.0,61.75564416818136,5.666796172408438,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1044.0,324027.0,6851466.0,3.72,-4.33,-0.61,11.10.1970 00:00,17.03.1971 00:00,24.11.1971 00:00,Snømålingene ble gjort 17.-18. mars og tilleggsakkumulasjonen fram til 21. mai er beregnet for tre ulike høydenivåer og lagt til. Tillegget varierer mellom 80 cm nederst til 95 cm på toppen av breen.,,N,N,166.0,-23.0,-41.0,61.75559566974714,5.665910376813562,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1044.0,324028.0,6851467.0,3.2,-4.58,-1.38,24.11.1971 00:00,15.04.1972 00:00,28.11.1972 00:00,,,N,N,167.0,-22.0,-41.0,61.755605091366995,5.665928315043367,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1041.0,324002.0,6851489.0,3.85,-3.28,0.57,28.11.1972 00:00,07.04.1973 00:00,20.11.1973 00:00,,,N,N,189.0,-48.0,-44.0,61.75579029001457,5.665415338920313,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1052.0,324004.0,6851437.0,3.26,-3.17,0.09,20.11.1973 00:00,07.03.1974 00:00,20.09.1974 00:00,,,N,N,137.0,-46.0,-33.0,61.75532520166799,5.665503623603197,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1051.0,324010.0,6851437.0,4.1,-3.82,0.28,09.10.1975 00:00,05.05.1976 00:00,15.10.1976 00:00,,,N,N,137.0,-40.0,-34.0,61.7553279614627,5.66561707431414,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1049.0,323968.0,6851459.0,2.41,-3.65,-1.24,15.10.1976 00:00,21.04.1977 00:00,30.10.1977 00:00,,,N,N,159.0,-82.0,-36.0,61.75550579816716,5.664801564186117,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1365,1022.0,324025.0,6851512.0,3.49,-3.66,-0.17,10.10.1981 00:00,20.04.1982 00:00,07.10.1982 00:00,,,N,N,212.0,-25.0,-63.0,61.75600698817222,5.665827920013042,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1378,1046.0,323972.0,6851428.0,2.3,-3.91,-1.61,30.10.1977 00:00,15.04.1978 00:00,12.10.1978 00:00,,,N,N,128.0,-78.0,-39.0,61.75522982593821,5.664907289648239,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1379,1038.0,323946.0,6851474.0,3.46,-3.55,-0.09,12.10.1978 00:00,24.04.1979 00:00,22.10.1979 00:00,,,N,N,174.0,-104.0,-47.0,61.75563010129845,5.664371013654334,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1380,1035.0,323994.0,6851465.0,2.42,-5.04,-2.62,22.10.1979 00:00,16.04.1980 00:00,06.12.1980 00:00,,,N,N,165.0,-56.0,-50.0,61.75557152931593,5.665287363165622,61.7541186036685,5.666506331796536
2078,32,324050.0,6851300.0,1085.0,,AA13,AA1381,1019.0,324019.0,6851527.0,3.94,-4.56,-0.62,06.12.1980 00:00,02.05.1981 00:00,10.10.1981 00:00,,,N,N,227.0,-31.0,-66.0,61.7561386540317,5.665699909613576,61.7541186036685,5.666506331796536
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1098.0,324130.0,6851208.0,3.65,-3.69,-0.04,25.09.1964 00:00,28.05.1965 00:00,22.10.1965 00:00,,,N,N,0.0,0.0,0.0,61.75333090312306,5.668108164421059,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1085.0,324104.0,6851260.0,2.3,-4.74,-2.44,22.10.1965 00:00,06.06.1966 00:00,18.11.1966 00:00,,,N,N,52.0,-26.0,-13.0,61.753784961935864,5.6675661444032785,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1086.0,324033.0,6851266.0,4.5,-4.1,0.4,10.12.1967 00:00,29.04.1968 00:00,01.10.1968 00:00,,,N,N,58.0,-97.0,-12.0,61.75380608813574,5.666217888936226,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1088.0,324082.0,6851250.0,,-5.43,,01.10.1968 00:00,26.03.1969 00:00,02.10.1969 00:00,,,N,N,42.0,-48.0,-10.0,61.75368523112188,5.667159878191185,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1093.0,324079.0,6851231.0,2.9,-4.66,-1.76,02.10.1969 00:00,07.05.1970 00:00,11.10.1970 00:00,,,N,N,23.0,-51.0,-5.0,61.753513579293354,5.667121585174523,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1091.0,324040.0,6851243.0,4.11,-4.2,-0.09,11.10.1970 00:00,17.03.1971 00:00,24.11.1971 00:00,Snømålingene ble gjort 17.-18. mars og tilleggsakkumulasjonen fram til 21. mai er beregnet for tre ulike høydenivåer og lagt til. Tillegget varierer mellom 80 cm nederst til 95 cm på toppen av breen.,,N,N,35.0,-90.0,-7.0,61.75360318784868,5.666372556079741,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1090.0,324048.0,6851247.0,3.48,-4.04,-0.56,24.11.1971 00:00,15.04.1972 00:00,28.11.1972 00:00,,,N,N,39.0,-82.0,-8.0,61.75364271337966,5.6665199348172335,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1090.0,324013.0,6851251.0,4.4,-3.11,1.29,28.11.1972 00:00,07.04.1973 00:00,20.11.1973 00:00,,,N,N,43.0,-117.0,-8.0,61.753662464678,5.665854293558224,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1090.0,324088.0,6851241.0,3.31,-3.12,0.19,20.11.1973 00:00,07.03.1974 00:00,20.09.1974 00:00,,,N,N,33.0,-42.0,-8.0,61.753607334049754,5.667282052362727,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1465,1096.0,323976.0,6851235.0,4.35,-3.58,0.77,09.10.1975 00:00,05.05.1976 00:00,15.10.1976 00:00,,,N,N,27.0,-154.0,-2.0,61.753502058751884,5.665170247394269,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1467,1087.0,324083.0,6851257.0,4.88,-3.84,1.04,18.11.1966 00:00,29.04.1967 00:00,10.12.1967 00:00,,,N,N,49.0,-47.0,-11.0,61.75374842287304,5.667171995980112,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1475,1090.0,324099.0,6851240.0,4.77,-4.55,0.22,20.09.1974 00:00,20.04.1975 00:00,09.10.1975 00:00,Bs (og dermed også Bn) er noe tvilsom.,,N,N,32.0,-31.0,-8.0,61.753603429106796,5.667491003995572,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1476,1092.0,323958.0,6851254.0,2.66,-3.9,-1.24,15.10.1976 00:00,21.04.1977 00:00,30.11.1977 00:00,,,N,N,46.0,-172.0,-6.0,61.75366405032312,5.664811473594325,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1479,1082.0,323988.0,6851269.0,3.3,-3.65,-0.35,12.10.1978 00:00,24.04.1979 00:00,22.10.1979 00:00,,,N,N,61.0,-142.0,-16.0,61.75381227650619,5.665364139202407,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1481,1092.0,324071.0,6851212.0,4.0,-3.54,0.46,06.12.1980 00:00,02.05.1981 00:00,10.10.1981 00:00,,,N,N,4.0,-59.0,-6.0,61.753339628683385,5.666988756244142,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1482,1091.0,324070.0,6851215.0,3.75,-3.12,0.63,10.10.1981 00:00,20.04.1982 00:00,07.10.1982 00:00,,,N,N,7.0,-60.0,-7.0,61.7533660540662,5.666966938981745,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1483,1092.0,324073.0,6851210.0,4.92,-3.89,1.03,07.10.1982 00:00,27.04.1983 00:00,01.10.1983 00:00,,,N,N,2.0,-57.0,-6.0,61.75332262476834,5.667028510731931,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1487,1089.0,324203.0,6851193.0,4.17,-2.95,1.22,22.11.1986 00:00,27.04.1987 00:00,08.01.1987 00:00,,,N,N,-15.0,73.0,-9.0,61.75323002137405,5.669502936299629,61.75333090312306,5.668108164421059
2078,32,324130.0,6851208.0,1098.0,,AA14,AA1488,1087.0,324231.0,6851198.0,3.17,-5.8,-2.63,08.10.1987 00:00,20.04.1988 00:00,21.10.1988 00:00,,,N,N,-10.0,101.0,-11.0,61.753287692650225,5.670027493783434,61.75333090312306,5.668108164421059
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1516,1141.0,322865.0,6851710.0,3.44,-4.79,-1.35,05.10.2016 00:00,10.05.2017 00:00,19.10.2017 00:00,Annen lokalisering enn tidligere 15-stake. Kombinasjon av 15-16 og 15-17,,N,N,685.0,-1225.0,-2.0,61.757246092510954,5.643700643095112,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1516,1141.0,322868.0,6851710.0,2.66,-5.14,-2.48,19.10.2017 00:00,15.05.2018 00:00,11.10.2018 00:00,Brukt sondert snødyp. Kombinasjon av 15-16 og 15-18.,,N,N,685.0,-1222.0,-2.0,61.757247481457135,5.643757370720485,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1518,1141.0,322868.0,6851710.0,2.25,-5.99,-3.74,11.10.2018 00:00,20.05.2019 00:00,25.09.2019 00:00,,,N,N,685.0,-1222.0,-2.0,61.757247481457135,5.643757370720485,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1518,1141.0,322870.0,6851710.0,5.15,-4.43,0.72,25.09.2019 00:00,28.04.2020 00:00,06.10.2020 00:00,bv er sondert snødyp,,N,N,685.0,-1220.0,-2.0,61.75724840740824,5.643795189140651,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1518,1129.0,322870.0,6851710.0,3.09,-5.58,-2.49,06.10.2020 00:00,28.04.2021 00:00,13.11.2021 00:00,Kombinasjon av 15-18 og 15-21,,N,N,685.0,-1220.0,-14.0,61.75724840740824,5.643795189140651,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1565,1139.0,324010.0,6851064.0,4.99,-4.13,0.86,10.12.1967 00:00,29.04.1968 00:00,01.10.1968 00:00,,,N,N,39.0,-80.0,-4.0,61.75198524593896,5.665979016081859,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1565,1137.0,324065.0,6851059.0,3.24,-4.34,-1.1,02.10.1969 00:00,07.05.1970 00:00,11.10.1970 00:00,,,N,N,34.0,-25.0,-6.0,61.75196572758131,5.667023719288723,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1565,1141.0,324091.0,6851037.0,4.51,-3.56,0.95,11.10.1970 00:00,17.03.1971 00:00,24.11.1971 00:00,Snømålingene ble gjort 17.-18. mars og tilleggsakkumulasjonen fram til 21. mai er beregnet for tre ulike høydenivåer og lagt til. Tillegget varierer mellom 80 cm nederst til 95 cm på toppen av breen.,,N,N,12.0,1.0,-2.0,61.751780522316714,5.667536621527611,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1567,1143.0,324090.0,6851025.0,4.62,-3.52,1.1,18.11.1966 00:00,29.04.1967 00:00,10.12.1967 00:00,,,N,N,0.0,0.0,0.0,61.751672521972,5.667529352493589,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1573,1133.0,324036.0,6851080.0,5.14,-3.01,2.13,28.11.1972 00:00,07.04.1973 00:00,20.11.1973 00:00,,,N,N,55.0,-54.0,-10.0,61.752140589692345,5.666455061444776,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1573,1118.0,324067.0,6851133.0,4.28,-3.18,1.1,20.11.1973 00:00,07.03.1974 00:00,20.09.1974 00:00,,,N,N,108.0,-23.0,-25.0,61.75262981411851,5.666989756470748,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1576,1141.0,323925.0,6851076.0,4.63,-2.91,1.71,09.10.1975 00:00,05.05.1976 00:00,15.10.1976 00:00,,,N,N,51.0,-165.0,-2.0,61.752053685868056,5.6643603250899455,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1576,1139.0,323946.0,6851080.0,2.63,-3.5,-0.87,15.10.1976 00:00,21.04.1977 00:00,30.10.1977 00:00,,,N,N,55.0,-144.0,-4.0,61.75209919454156,5.664753477711898,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1576,1133.0,324010.0,6851078.0,3.76,-3.21,0.55,10.10.1981 00:00,20.04.1982 00:00,07.10.1982 00:00,,,N,N,53.0,-80.0,-10.0,61.752110709844246,5.665965432758721,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1578,1146.0,323977.0,6851032.0,2.84,-3.28,-0.44,30.10.1977 00:00,15.04.1978 00:00,12.10.1978 00:00,,,N,N,7.0,-113.0,3.0,61.751683293547934,5.665386157789406,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1579,1138.0,324001.0,6851058.0,3.64,-3.37,0.27,12.10.1978 00:00,24.04.1979 00:00,22.10.1979 00:00,,,N,N,33.0,-89.0,-5.0,61.75192733655122,5.665814680094236,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1581,1144.0,324071.0,6851013.0,4.31,-3.74,0.57,06.12.1980 00:00,02.05.1981 00:00,10.10.1981 00:00,,,N,N,-12.0,-19.0,1.0,61.751556246972804,5.667181772323386,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1583A,1177.0,323284.0,6851191.0,3.83,-3.75,0.08,07.10.1982 00:00,27.04.1983 00:00,01.10.1983 00:00,,,N,N,166.0,-806.0,34.0,61.752788797806225,5.652129402609876,61.751672521972,5.667529352493589
2078,32,324090.0,6851025.0,1143.0,,AA15,AA1583B,1149.0,323414.0,6851264.0,4.32,-3.67,0.65,07.10.1982 00:00,27.04.1983 00:00,01.10.1983 00:00,,,N,N,239.0,-676.0,6.0,61.75350300746485,5.654516197808113,61.751672521972,5.667529352493589
